task,target_index,metric,valid,test
toxcast,388,auc,0.6,0.8295454545454546
toxcast,389,auc,0.6428571428571429,0.53125
toxcast,390,auc,0.7777777777777778,0.84
toxcast,391,auc,0.8125,0.7777777777777778
toxcast,392,auc,0.8125,0.6428571428571429
toxcast,393,auc,0.85,0.6363636363636364
toxcast,394,auc,0.717948717948718,0.5
toxcast,395,auc,0.58,0.474025974025974
toxcast,396,auc,nan,0.6818181818181818
toxcast,397,auc,1.0,0.375
toxcast,398,auc,0.8311688311688312,0.7747252747252747
toxcast,399,auc,0.828125,0.6833333333333333
toxcast,400,auc,0.6,0.60625
toxcast,401,auc,0.7,0.3333333333333333
toxcast,402,auc,0.8,0.6666666666666666
toxcast,403,auc,0.8,0.41776315789473684
toxcast,404,auc,0.9444444444444444,0.8071428571428572
toxcast,405,auc,0.5666666666666667,0.71875
toxcast,406,auc,0.7619047619047619,0.76
toxcast,407,auc,0.9375,0.69
toxcast,408,auc,0.8,0.7857142857142857
toxcast,409,auc,0.5,0.7142857142857143
toxcast,410,auc,0.8888888888888888,1.0
toxcast,411,auc,0.16666666666666666,0.6122448979591837
toxcast,412,auc,0.6363636363636364,0.6794871794871795
toxcast,413,auc,1.0,0.775
toxcast,414,auc,1.0,0.48484848484848486
toxcast,415,auc,0.6,0.6136363636363636
toxcast,416,auc,0.4444444444444444,0.5666666666666667
toxcast,417,auc,0.17857142857142858,0.3388888888888889
toxcast,418,auc,0.6666666666666666,0.6296296296296297
toxcast,419,auc,0.9166666666666666,0.7792207792207793
toxcast,420,auc,0.5625,0.6
toxcast,421,auc,0.7916666666666666,0.5111111111111111
toxcast,422,auc,0.6,0.5625
toxcast,423,auc,0.5833333333333334,0.6454545454545455
toxcast,424,auc,0.875,0.7604166666666666
toxcast,425,auc,0.8441558441558441,0.5714285714285714
toxcast,426,auc,0.32,0.7857142857142857
toxcast,427,auc,0.5909090909090909,0.534375
toxcast,428,auc,0.6666666666666666,0.6454545454545455
toxcast,429,auc,1.0,0.37272727272727274
toxcast,430,auc,0.4444444444444444,0.44
toxcast,431,auc,0.725,0.8425925925925926
toxcast,432,auc,0.8,0.6018518518518519
toxcast,433,auc,0.8571428571428571,0.86
toxcast,434,auc,0.8125,0.6346153846153846
toxcast,435,auc,0.3333333333333333,0.5
toxcast,436,auc,0.6111111111111112,0.48333333333333334
toxcast,437,auc,0.7142857142857143,0.4625
toxcast,438,auc,0.8833333333333333,0.6444444444444445
toxcast,439,auc,0.875,0.6409090909090909
toxcast,440,auc,0.0,0.13333333333333333
toxcast,441,auc,0.7098039215686275,0.07758620689655173
toxcast,442,auc,0.4375,0.6071428571428571
toxcast,443,auc,0.43333333333333335,0.5595238095238095
toxcast,444,auc,0.68,0.69375
toxcast,445,auc,0.375,0.509090909090909
toxcast,446,auc,0.8148148148148148,0.5952380952380952
toxcast,447,auc,0.5833333333333334,0.7083333333333334
toxcast,448,auc,0.8421052631578947,0.7936507936507936
toxcast,449,auc,1.0,0.425
toxcast,450,auc,0.675,0.65625
toxcast,451,auc,0.25,0.8148148148148148
toxcast,452,auc,0.2,0.375
toxcast,453,auc,0.8333333333333334,0.538961038961039
toxcast,454,auc,0.6127819548872181,0.38671875
toxcast,455,auc,0.7870370370370371,0.5098566308243727
toxcast,456,auc,0.9145220588235294,0.7586206896551724
toxcast,457,auc,0.5476190476190477,0.3076923076923077
toxcast,458,auc,0.6666666666666666,0.7611111111111111
toxcast,459,auc,0.8095238095238095,0.575
toxcast,460,auc,0.5833333333333334,0.61
toxcast,461,auc,0.8187830687830688,0.6003787878787878
toxcast,462,auc,0.8076923076923077,0.8214285714285714
toxcast,463,auc,0.7722222222222223,0.5895061728395061
toxcast,464,auc,0.6641414141414141,0.4947916666666667
toxcast,465,auc,0.5992063492063492,0.6705069124423964
toxcast,466,auc,0.5755102040816327,0.6451149425287356
toxcast,467,auc,0.6571428571428571,0.4489795918367347
toxcast,468,auc,0.7133620689655172,0.5965909090909091
toxcast,469,auc,0.5,0.8421052631578947
toxcast,470,auc,1.0,0.803921568627451
toxcast,471,auc,0.8,0.6990740740740741
toxcast,472,auc,0.7589285714285714,0.44656084656084655
toxcast,473,auc,0.6767676767676768,0.757396449704142
toxcast,474,auc,0.7,nan
toxcast,475,auc,0.8148148148148148,0.6133333333333333
toxcast,476,auc,0.875,0.69375
toxcast,477,auc,0.9047619047619048,0.6818181818181818
toxcast,478,auc,0.6904761904761905,0.625
toxcast,479,auc,0.803921568627451,0.5993788819875776
toxcast,480,auc,0.4875,0.5454545454545454
toxcast,481,auc,1.0,0.6388888888888888
toxcast,482,auc,0.9285714285714286,0.5520833333333334
toxcast,483,auc,0.7777777777777778,0.675
toxcast,484,auc,0.6050884955752213,0.5344952795933188
toxcast,485,auc,0.6111111111111112,0.7018140589569161
toxcast,486,auc,0.6576441102756893,0.6716180371352786
toxcast,487,auc,0.8272727272727273,0.719815668202765
toxcast,488,auc,0.7857142857142857,0.6374113475177305
toxcast,489,auc,0.794949494949495,0.6733333333333333
toxcast,490,auc,0.6821789321789322,0.5980325644504749
toxcast,491,auc,0.7967032967032966,0.6701626712328768
toxcast,492,auc,0.7529411764705882,0.6985294117647058
toxcast,493,auc,0.7574786324786325,0.6539578794480755
toxcast,494,auc,0.8122895622895623,0.6632450331125828
toxcast,495,auc,0.6992409867172675,0.6425454545454545
toxcast,496,auc,0.5761661807580175,0.6537109375
toxcast,497,auc,0.570957095709571,0.49562226391494685
toxcast,498,auc,0.6886574074074074,0.44988738738738737
toxcast,499,auc,0.6218055733915501,0.6281401633806277
toxcast,500,auc,0.5060619129768066,0.5027087646652864
toxcast,501,auc,0.5586538461538462,0.4843568701082256
toxcast,502,auc,0.6666666666666666,0.7622137404580153
toxcast,503,auc,0.9587039390088945,0.663588110403397
toxcast,504,auc,0.6916446272896464,0.5383238738047758
toxcast,505,auc,0.6822458455522972,0.5612539184952978
toxcast,506,auc,0.6027280477408354,nan
toxcast,507,auc,0.6426258149742191,0.5953131844064827
toxcast,508,auc,0.6336366033755274,0.6392152711619209
toxcast,509,auc,0.6451863201524348,0.5698993897410523
