task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.7400438785552979,1.5883054733276367,x07,44
freesolv,0,rmse,5.3925862312316895,3.9379186630249023,x07,44
lipo,0,rmse,0.9126212000846863,0.8621706366539001,x07,44
qm7dft,0,mae,129.06781005859375,155.19921875,x07,44
qm8dft,0,mae,0.01616469770669937,0.01468675583600998,x07,44
qm8dft,1,mae,0.014694088138639927,0.014230695553123951,x07,44
qm8dft,2,mae,0.020829034969210625,0.025205077603459358,x07,44
qm8dft,3,mae,0.04596893489360809,0.043737079948186874,x07,44
qm8dft,4,mae,0.016508543863892555,0.014646278694272041,x07,44
qm8dft,5,mae,0.01555230189114809,0.014945353381335735,x07,44
qm8dft,6,mae,0.016013506799936295,0.02213500253856182,x07,44
qm8dft,7,mae,0.03431219980120659,0.0366547666490078,x07,44
qm8dft,8,mae,0.01563578099012375,0.014059385284781456,x07,44
qm8dft,9,mae,0.014208543114364147,0.01353025995194912,x07,44
qm8dft,10,mae,0.019678931683301926,0.02620350942015648,x07,44
qm8dft,11,mae,0.03795625641942024,0.04115307331085205,x07,44
qm9dft,0,mae,0.008605086244642735,0.009353420697152615,x07,44
qm9dft,1,mae,0.0112124839797616,0.013342930935323238,x07,44
qm9dft,2,mae,0.012882976792752743,0.015050755813717842,x07,44
