task,target_index,metric,valid,test,config_id,seed
bbbp,0,auc,0.9279099870556606,0.6713445216049383,t10,44
bace,0,auc,0.6974358974358974,0.8095983307250912,t10,44
clintox,0,auc,0.9790209790209791,0.7889688249400479,t10,44
clintox,1,auc,0.9730046948356808,0.7692028985507247,t10,44
tox21,0,auc,0.804100114444942,0.7401911004431314,t10,44
tox21,1,auc,0.8248504983388705,0.8592892007321538,t10,44
tox21,2,auc,0.779586956981739,0.7669067331249472,t10,44
tox21,3,auc,0.818369333456939,0.7253503990656025,t10,44
tox21,4,auc,0.7210906101571063,0.6301996101150436,t10,44
tox21,5,auc,0.7710443037974684,0.5835879983331018,t10,44
tox21,6,auc,0.7764346764346765,0.678475935828877,t10,44
tox21,7,auc,0.6520768431983385,0.660236711960436,t10,44
tox21,8,auc,0.6633209062231145,0.6153305203938115,t10,44
tox21,9,auc,0.6959353146853147,0.6590795293332221,t10,44
tox21,10,auc,0.7292716445258818,0.6975313245823389,t10,44
tox21,11,auc,0.6573867595818815,0.6554151624548736,t10,44
toxcast,0,auc,0.6411184210526316,0.6258979885057471,t10,44
toxcast,1,auc,0.6136363636363636,0.5695538057742782,t10,44
toxcast,2,auc,0.6529175050301811,0.4797619047619048,t10,44
toxcast,3,auc,0.524390243902439,0.5738482384823849,t10,44
toxcast,4,auc,0.5885167464114832,0.5053661616161617,t10,44
toxcast,5,auc,0.6303030303030303,0.5267857142857143,t10,44
toxcast,6,auc,0.4938684503901895,0.5814185814185814,t10,44
toxcast,7,auc,0.8351648351648352,0.7259953161592506,t10,44
toxcast,8,auc,0.5106666666666667,0.4948727015558699,t10,44
toxcast,9,auc,0.6185064935064936,0.5372628726287263,t10,44
toxcast,10,auc,0.6730382293762576,0.5161538461538462,t10,44
toxcast,11,auc,0.6885714285714286,0.6947368421052632,t10,44
toxcast,12,auc,0.7857142857142857,0.5967741935483871,t10,44
toxcast,13,auc,0.5958230958230958,0.4632352941176471,t10,44
toxcast,14,auc,0.7175925925925926,0.4180911680911681,t10,44
toxcast,15,auc,0.5375,0.6768707482993197,t10,44
toxcast,16,auc,0.5207336523125997,0.584729381443299,t10,44
toxcast,17,auc,0.5491400491400491,0.5383040935672515,t10,44
toxcast,18,auc,0.7447916666666666,0.5467139175257731,t10,44
toxcast,19,auc,0.6757575757575758,0.649620253164557,t10,44
toxcast,20,auc,0.9753086419753086,0.7168021680216802,t10,44
toxcast,21,auc,0.7771084337349398,0.502710027100271,t10,44
toxcast,22,auc,0.608433734939759,0.24803149606299213,t10,44
toxcast,23,auc,0.7510518934081346,0.5773358585858586,t10,44
toxcast,24,auc,0.5951760104302477,0.593915343915344,t10,44
toxcast,25,auc,0.8409090909090909,0.6170212765957447,t10,44
toxcast,26,auc,0.755,0.6024653312788906,t10,44
toxcast,27,auc,0.5982905982905983,0.6392344497607656,t10,44
toxcast,28,auc,0.6890547263681592,0.5965346534653465,t10,44
toxcast,29,auc,0.6138461538461538,0.6217325227963526,t10,44
toxcast,30,auc,0.8518518518518519,0.43537414965986393,t10,44
toxcast,31,auc,0.6944444444444444,0.6794871794871795,t10,44
toxcast,32,auc,0.7734375,0.5502392344497608,t10,44
toxcast,33,auc,0.8210526315789474,0.6397435897435897,t10,44
toxcast,34,auc,0.7214285714285714,0.6507177033492823,t10,44
toxcast,35,auc,0.7777777777777778,0.6411483253588517,t10,44
toxcast,36,auc,0.6851851851851852,0.46734234234234234,t10,44
toxcast,37,auc,0.7142857142857143,0.5861244019138756,t10,44
toxcast,38,auc,0.7265625,0.48194444444444445,t10,44
toxcast,39,auc,0.765625,0.3963963963963964,t10,44
toxcast,40,auc,0.7619047619047619,0.3611111111111111,t10,44
toxcast,41,auc,0.7045454545454546,0.5426356589147286,t10,44
toxcast,42,auc,0.8105263157894737,0.6356589147286822,t10,44
toxcast,43,auc,0.6136363636363636,0.7246376811594203,t10,44
toxcast,44,auc,0.825,0.45,t10,44
toxcast,45,auc,0.5904761904761905,0.3961693548387097,t10,44
toxcast,46,auc,0.6345942982456141,0.5746209098164405,t10,44
toxcast,47,auc,0.7059644670050761,0.5125956335137153,t10,44
toxcast,48,auc,0.6146226415094339,0.6368110236220472,t10,44
toxcast,49,auc,0.6132629107981221,0.2421259842519685,t10,44
toxcast,50,auc,0.883177570093458,0.7059760956175298,t10,44
toxcast,51,auc,0.6862745098039216,0.5185883620689655,t10,44
toxcast,52,auc,0.7147581254724111,0.6522330097087379,t10,44
toxcast,53,auc,0.6516148325358851,0.5767647989870212,t10,44
toxcast,54,auc,0.6611168921262573,0.6285815040112845,t10,44
toxcast,55,auc,0.6965811965811965,0.6945235834124723,t10,44
toxcast,56,auc,0.5035211267605634,0.4191235059760956,t10,44
toxcast,57,auc,0.6776917663617171,0.4176912568306011,t10,44
toxcast,58,auc,0.6324052885837783,0.5601190476190476,t10,44
toxcast,59,auc,0.6867924528301886,0.7292490118577075,t10,44
toxcast,60,auc,0.7170482136663198,0.6755739380983363,t10,44
toxcast,61,auc,0.671256038647343,0.458,t10,44
toxcast,62,auc,0.6786485319516408,0.7143503555268261,t10,44
toxcast,63,auc,0.6013437849944009,0.6121361653436316,t10,44
toxcast,64,auc,0.6598639455782312,0.5863095238095238,t10,44
toxcast,65,auc,0.6082508250825083,0.5963414634146341,t10,44
toxcast,66,auc,0.6050121401318072,0.6880918220946916,t10,44
toxcast,67,auc,0.6325203252032521,0.5504108372196314,t10,44
toxcast,68,auc,0.792259083728278,0.6711309523809523,t10,44
toxcast,69,auc,0.6692784256559767,0.5959852670349908,t10,44
toxcast,70,auc,0.6772351797862002,0.4851218740107629,t10,44
toxcast,71,auc,0.6175992192582954,0.5781627415458938,t10,44
toxcast,72,auc,0.6208920187793427,0.502788844621514,t10,44
toxcast,73,auc,0.785377358490566,0.6594488188976378,t10,44
toxcast,74,auc,nan,0.6529411764705882,t10,44
toxcast,75,auc,0.6906758448060075,0.7051108095884215,t10,44
toxcast,76,auc,0.5781304197016996,0.47485536270583,t10,44
toxcast,77,auc,0.5817307692307693,0.46727642276422765,t10,44
toxcast,78,auc,0.6628123338649654,0.5345317725752509,t10,44
toxcast,79,auc,0.6261682242990654,0.8745098039215686,t10,44
toxcast,80,auc,0.6770531400966183,0.7888446215139442,t10,44
toxcast,81,auc,0.4481132075471698,0.31833333333333336,t10,44
toxcast,82,auc,0.6374407582938388,0.5659153005464481,t10,44
toxcast,83,auc,0.6466996699669967,0.5448179271708683,t10,44
toxcast,84,auc,0.8712264150943396,0.7098039215686275,t10,44
toxcast,85,auc,0.6389627659574468,0.6487437185929649,t10,44
toxcast,86,auc,0.672463768115942,0.5536178107606679,t10,44
toxcast,87,auc,0.6611374407582938,0.47834645669291337,t10,44
toxcast,88,auc,0.7341549295774648,0.41040843214756256,t10,44
toxcast,89,auc,0.732431592039801,0.5126262626262627,t10,44
toxcast,90,auc,0.6495049504950495,0.56796875,t10,44
toxcast,91,auc,0.6066350710900474,0.7699368904188181,t10,44
toxcast,92,auc,0.6686046511627907,0.5902777777777778,t10,44
toxcast,93,auc,0.6804897314375987,0.8336693548387096,t10,44
toxcast,94,auc,0.7301196340605207,0.5289195175978341,t10,44
toxcast,95,auc,0.6884615384615385,0.5255088195386702,t10,44
toxcast,96,auc,0.7546948356807511,0.5948207171314741,t10,44
toxcast,97,auc,0.536046511627907,0.2951388888888889,t10,44
toxcast,98,auc,0.7146954986760812,0.5191532258064516,t10,44
toxcast,99,auc,0.6467136150234741,0.6100131752305665,t10,44
toxcast,100,auc,0.6477093206951027,0.6304878048780488,t10,44
toxcast,101,auc,0.6680930930930931,0.5561649659863945,t10,44
toxcast,102,auc,0.5802552552552552,0.5936237373737374,t10,44
toxcast,103,auc,0.5264797507788161,0.6931354359925789,t10,44
toxcast,104,auc,0.7284382284382285,0.5921343537414966,t10,44
toxcast,105,auc,0.5179245283018868,nan,t10,44
toxcast,106,auc,0.6141509433962264,0.4067540322580645,t10,44
toxcast,107,auc,0.5238095238095238,0.6509562841530054,t10,44
toxcast,108,auc,0.5406976744186046,0.6098039215686275,t10,44
toxcast,109,auc,0.5727699530516432,0.5806010928961749,t10,44
toxcast,110,auc,0.6764676113360324,0.6424465027147876,t10,44
toxcast,111,auc,0.5943396226415094,0.2,t10,44
toxcast,112,auc,0.6738782051282052,0.6686909581646424,t10,44
toxcast,113,auc,0.5203349282296651,0.35231854838709675,t10,44
toxcast,114,auc,0.7777777777777778,0.27058823529411763,t10,44
toxcast,115,auc,0.7233851674641149,0.4650856389986825,t10,44
toxcast,116,auc,0.839652448657188,0.6478087649402391,t10,44
toxcast,117,auc,0.6273474178403756,0.6306772908366534,t10,44
toxcast,118,auc,0.9441860465116279,0.28869047619047616,t10,44
toxcast,119,auc,0.5207547169811321,0.11764705882352941,t10,44
toxcast,120,auc,0.8010204081632653,0.4853142076502732,t10,44
