task,target_index,metric,valid,test
toxcast,370,auc,0.6666666666666666,0.512987012987013
toxcast,371,auc,nan,0.3333333333333333
toxcast,372,auc,0.8857142857142857,0.4
toxcast,373,auc,0.6944444444444444,0.9375
toxcast,374,auc,0.7321428571428571,0.5
toxcast,375,auc,0.4444444444444444,0.6172839506172839
toxcast,376,auc,1.0,0.5555555555555556
toxcast,377,auc,0.0,0.6333333333333333
toxcast,378,auc,0.8055555555555556,0.16666666666666666
toxcast,379,auc,0.8333333333333334,1.0
toxcast,380,auc,1.0,0.4444444444444444
toxcast,381,auc,1.0,0.5555555555555556
toxcast,382,auc,1.0,0.8035714285714286
toxcast,383,auc,0.5384615384615384,0.375
toxcast,384,auc,1.0,0.4166666666666667
toxcast,385,auc,1.0,1.0
toxcast,386,auc,nan,0.05263157894736842
toxcast,387,auc,0.65625,0.4375
toxcast,388,auc,0.6,0.45454545454545453
toxcast,389,auc,0.6428571428571429,0.8125
toxcast,390,auc,0.6666666666666666,0.56
toxcast,391,auc,0.875,0.5
toxcast,392,auc,0.5625,0.5
toxcast,393,auc,0.7,0.5454545454545454
toxcast,394,auc,0.7948717948717948,0.6428571428571429
toxcast,395,auc,0.64,0.5974025974025974
toxcast,396,auc,nan,0.6136363636363636
toxcast,397,auc,1.0,0.8392857142857143
toxcast,398,auc,0.7467532467532467,0.8131868131868132
toxcast,399,auc,0.8125,0.5083333333333333
toxcast,400,auc,0.8,0.60625
toxcast,401,auc,0.8,0.9166666666666666
toxcast,402,auc,0.6,0.625
toxcast,403,auc,0.5785714285714286,0.5164473684210527
toxcast,404,auc,0.9444444444444444,0.6285714285714286
toxcast,405,auc,0.6583333333333333,0.5880681818181818
toxcast,406,auc,0.6190476190476191,0.84
toxcast,407,auc,0.6964285714285714,0.465
toxcast,408,auc,1.0,0.5
toxcast,409,auc,0.9166666666666666,0.6666666666666666
toxcast,410,auc,0.7777777777777778,0.5
toxcast,411,auc,0.25,0.45408163265306123
toxcast,412,auc,0.6818181818181818,0.6410256410256411
toxcast,413,auc,0.5,0.55
toxcast,414,auc,1.0,0.4696969696969697
toxcast,415,auc,1.0,0.7727272727272727
toxcast,416,auc,0.5555555555555556,0.5125
toxcast,417,auc,0.6428571428571429,0.4777777777777778
toxcast,418,auc,1.0,0.6851851851851852
toxcast,419,auc,0.5,0.6428571428571429
toxcast,420,auc,0.875,0.55
toxcast,421,auc,0.75,0.4
toxcast,422,auc,0.8571428571428571,0.6388888888888888
toxcast,423,auc,0.6666666666666666,0.41818181818181815
toxcast,424,auc,0.9166666666666666,0.4947916666666667
toxcast,425,auc,0.8506493506493507,0.5571428571428572
toxcast,426,auc,0.4,0.42857142857142855
toxcast,427,auc,0.6233766233766234,0.49375
toxcast,428,auc,0.7333333333333333,0.45454545454545453
toxcast,429,auc,0.6666666666666666,0.6818181818181818
toxcast,430,auc,0.5555555555555556,0.74
toxcast,431,auc,0.6,0.47685185185185186
toxcast,432,auc,0.8,0.6481481481481481
toxcast,433,auc,0.6285714285714286,0.89
toxcast,434,auc,0.875,0.25
toxcast,435,auc,0.5,0.6
toxcast,436,auc,0.8111111111111111,0.7375
toxcast,437,auc,0.8571428571428571,0.85
toxcast,438,auc,0.85,0.7055555555555556
toxcast,439,auc,0.775,0.5727272727272728
toxcast,440,auc,0.8333333333333334,0.3333333333333333
toxcast,441,auc,0.6294117647058823,0.1810344827586207
