task,target_index,metric,valid,test,config_id,seed
bbbp,0,auc,0.940256895349995,0.6006462191358025,x09,42
bace,0,auc,0.7510989010989011,0.7749956529299252,x09,42
clintox,0,auc,0.9244755244755245,0.8217426059152678,x09,42
clintox,1,auc,0.9624413145539906,0.8594202898550725,x09,42
tox21,0,auc,0.8160670746877643,0.7593011447562777,x09,42
tox21,1,auc,0.8267441860465117,0.7606772422208664,x09,42
tox21,2,auc,0.7972026492308344,0.8217664948889076,x09,42
tox21,3,auc,0.7706730323537592,0.6817938485497372,x09,42
tox21,4,auc,0.6458713920350749,0.6319156530573021,x09,42
tox21,5,auc,0.8485232067510549,0.6741214057507987,x09,42
tox21,6,auc,0.6967032967032967,0.5533923796791443,x09,42
tox21,7,auc,0.7306593977154725,0.6588140408320493,x09,42
tox21,8,auc,0.6651371761781857,0.6754571026722925,x09,42
tox21,9,auc,0.7250437062937063,0.73373745819398,x09,42
tox21,10,auc,0.7790720502584909,0.7594098050914877,x09,42
tox21,11,auc,0.7285946573751452,0.733380608561114,x09,42
toxcast,0,auc,0.6723684210526316,0.6355962643678161,x09,42
toxcast,1,auc,0.77321083172147,0.5915718868474774,x09,42
toxcast,2,auc,0.4879275653923541,0.46805555555555556,x09,42
toxcast,3,auc,0.8089430894308943,0.6246612466124661,x09,42
toxcast,4,auc,0.5039872408293461,0.5443497474747475,x09,42
toxcast,5,auc,0.5427272727272727,0.5897959183673469,x09,42
toxcast,6,auc,0.669453734671126,0.5989010989010989,x09,42
toxcast,7,auc,0.5659340659340659,0.7189695550351288,x09,42
toxcast,8,auc,0.512,0.631011315417256,x09,42
toxcast,9,auc,0.586038961038961,0.40853658536585363,x09,42
toxcast,10,auc,0.6509054325955734,0.5638461538461539,x09,42
toxcast,11,auc,0.6338095238095238,0.5794258373205742,x09,42
toxcast,12,auc,0.7202380952380952,0.660483870967742,x09,42
toxcast,13,auc,0.566953316953317,0.5895483193277311,x09,42
toxcast,14,auc,0.5632716049382716,0.5555555555555556,x09,42
toxcast,15,auc,0.675,0.6530612244897959,x09,42
toxcast,16,auc,0.6148325358851675,0.6253221649484536,x09,42
toxcast,17,auc,0.46867321867321865,0.5646198830409357,x09,42
toxcast,18,auc,0.6272321428571429,0.452319587628866,x09,42
toxcast,19,auc,0.6024242424242424,0.5383544303797468,x09,42
toxcast,20,auc,0.8796296296296297,0.7032520325203252,x09,42
toxcast,21,auc,0.7108433734939759,0.24661246612466126,x09,42
toxcast,22,auc,0.8493975903614458,0.14566929133858267,x09,42
toxcast,23,auc,0.6903927068723703,0.5252525252525253,x09,42
toxcast,24,auc,0.5860495436766623,0.5383597883597884,x09,42
toxcast,25,auc,0.75,0.776595744680851,x09,42
toxcast,26,auc,0.82375,0.474191063174114,x09,42
toxcast,27,auc,0.5699786324786325,0.6724880382775119,x09,42
toxcast,28,auc,0.6169154228855721,0.6182814710042432,x09,42
toxcast,29,auc,0.5892307692307692,0.5925531914893617,x09,42
toxcast,30,auc,0.45925925925925926,0.6564625850340136,x09,42
toxcast,31,auc,0.5277777777777778,0.5269230769230769,x09,42
toxcast,32,auc,0.5703125,0.4820574162679426,x09,42
toxcast,33,auc,0.6789473684210526,0.45897435897435895,x09,42
toxcast,34,auc,0.6928571428571428,0.5657894736842105,x09,42
toxcast,35,auc,0.8296296296296296,0.5083732057416268,x09,42
toxcast,36,auc,0.6259259259259259,0.543918918918919,x09,42
toxcast,37,auc,0.7642857142857142,0.4318181818181818,x09,42
toxcast,38,auc,0.4921875,0.6027777777777777,x09,42
toxcast,39,auc,0.578125,0.21846846846846846,x09,42
