task,target_index,metric,valid,test,config_id,seed
bbbp,0,auc,0.9324902917454944,0.6543692129629629,x08,42
bace,0,auc,0.7741758241758242,0.7927316988349852,x08,42
clintox,0,auc,0.9244755244755245,0.8433253397282174,x08,42
clintox,1,auc,0.9448356807511737,0.8467391304347827,x08,42
tox21,0,auc,0.8177339901477833,0.720942577548006,x08,42
tox21,1,auc,0.7886046511627907,0.8385067114093959,x08,42
tox21,2,auc,0.8086502041939102,0.8324427642139055,x08,42
tox21,3,auc,0.7348196903680356,0.6785088573097139,x08,42
tox21,4,auc,0.6881926683716965,0.6760248208451168,x08,42
tox21,5,auc,0.8233122362869199,0.61449506875955,x08,42
tox21,6,auc,0.7292124542124542,0.5893215240641712,x08,42
tox21,7,auc,0.7213655244029076,0.6665663520801233,x08,42
tox21,8,auc,0.7555205047318612,0.6819400492264416,x08,42
tox21,9,auc,0.7071896853146853,0.6737876254180603,x08,42
tox21,10,auc,0.786946753048448,0.7733815632458234,x08,42
tox21,11,auc,0.7203600464576074,0.7202294997421351,x08,42
toxcast,0,auc,0.6684210526315789,0.6345186781609196,x08,42
toxcast,1,auc,0.7350096711798839,0.5243511227763197,x08,42
toxcast,2,auc,0.545271629778672,0.44345238095238093,x08,42
toxcast,3,auc,0.6016260162601627,0.5785907859078591,x08,42
toxcast,4,auc,0.5115629984051037,0.49400252525252525,x08,42
toxcast,5,auc,0.5475757575757576,0.5408163265306123,x08,42
toxcast,6,auc,0.5914158305462653,0.5729270729270729,x08,42
toxcast,7,auc,0.7536630036630036,0.6528103044496487,x08,42
toxcast,8,auc,0.5993333333333334,0.5675388967468176,x08,42
toxcast,9,auc,0.6964285714285714,0.3915989159891599,x08,42
toxcast,10,auc,0.7223340040241448,0.6442307692307693,x08,42
toxcast,11,auc,0.5366666666666666,0.5794258373205742,x08,42
toxcast,12,auc,0.9880952380952381,0.582258064516129,x08,42
toxcast,13,auc,0.5632678132678133,0.5905987394957983,x08,42
toxcast,14,auc,0.6481481481481481,0.5416666666666666,x08,42
toxcast,15,auc,0.625,0.6360544217687075,x08,42
toxcast,16,auc,0.6088516746411483,0.610985824742268,x08,42
toxcast,17,auc,0.5331695331695332,0.5304093567251462,x08,42
toxcast,18,auc,0.6644345238095238,0.5786082474226805,x08,42
toxcast,19,auc,0.6106060606060606,0.5246835443037975,x08,42
toxcast,20,auc,0.8672839506172839,0.6856368563685636,x08,42
toxcast,21,auc,0.4307228915662651,0.3313008130081301,x08,42
toxcast,22,auc,0.6385542168674698,0.1732283464566929,x08,42
toxcast,23,auc,0.6991584852734923,0.4826388888888889,x08,42
toxcast,24,auc,0.614406779661017,0.467989417989418,x08,42
toxcast,25,auc,0.7727272727272727,0.5797872340425532,x08,42
toxcast,26,auc,0.5375,0.4460708782742681,x08,42
toxcast,27,auc,0.530448717948718,0.5966507177033493,x08,42
toxcast,28,auc,0.5837479270315091,0.5938826025459689,x08,42
toxcast,29,auc,0.5892307692307692,0.5689969604863222,x08,42
toxcast,30,auc,0.43703703703703706,0.5238095238095238,x08,42
toxcast,31,auc,0.5324074074074074,0.5923076923076923,x08,42
toxcast,32,auc,0.5703125,0.5956937799043063,x08,42
toxcast,33,auc,0.6947368421052632,0.44871794871794873,x08,42
toxcast,34,auc,0.5285714285714286,0.4988038277511962,x08,42
toxcast,35,auc,0.7851851851851852,0.5418660287081339,x08,42
toxcast,36,auc,0.5703703703703704,0.4391891891891892,x08,42
toxcast,37,auc,0.6107142857142858,0.44258373205741625,x08,42
toxcast,38,auc,0.4921875,0.7777777777777778,x08,42
toxcast,39,auc,0.6328125,0.6621621621621622,x08,42
toxcast,40,auc,0.6984126984126984,0.5291666666666667,x08,42
toxcast,41,auc,0.5227272727272727,0.6317829457364341,x08,42
toxcast,42,auc,0.5052631578947369,0.5232558139534884,x08,42
toxcast,43,auc,0.8409090909090909,0.5579710144927537,x08,42
toxcast,44,auc,0.4125,0.4638888888888889,x08,42
toxcast,45,auc,0.5472789115646258,0.4483366935483871,x08,42
toxcast,46,auc,0.6217105263157895,0.5835086701008488,x08,42
toxcast,47,auc,0.7177664974619289,0.5524351558126516,x08,42
toxcast,48,auc,0.7957547169811321,0.5994094488188977,x08,42
toxcast,49,auc,0.3779342723004695,0.15748031496062992,x08,42
toxcast,50,auc,0.9883177570093458,0.6454183266932271,x08,42
toxcast,51,auc,0.5637254901960784,0.6121587643678161,x08,42
toxcast,52,auc,0.7334656084656085,0.6764563106796116,x08,42
toxcast,53,auc,0.6958732057416268,0.6970560303893637,x08,42
toxcast,54,auc,0.6481963232743669,0.5949043462928678,x08,42
toxcast,55,auc,0.7126068376068376,0.768281101614435,x08,42
toxcast,56,auc,0.6285211267605634,0.7278884462151395,x08,42
toxcast,57,auc,0.6646727656579874,0.6200478142076503,x08,42
toxcast,58,auc,0.63418510043224,0.5531887755102041,x08,42
toxcast,59,auc,0.5283018867924528,0.4986824769433465,x08,42
toxcast,60,auc,0.709503988900451,0.6409517613161074,x08,42
toxcast,61,auc,0.6466183574879227,0.6836666666666666,x08,42
toxcast,62,auc,0.6734671848013817,0.5369747899159664,x08,42
toxcast,63,auc,0.596351250466592,0.5420868197096474,x08,42
toxcast,64,auc,0.6836734693877551,0.5218253968253969,x08,42
toxcast,65,auc,0.7003300330033003,0.5601626016260163,x08,42
toxcast,66,auc,0.6086541796739507,0.6670014347202295,x08,42
toxcast,67,auc,0.5967479674796748,0.5698423273373306,x08,42
toxcast,68,auc,0.811216429699842,0.623015873015873,x08,42
toxcast,69,auc,0.6448615160349854,0.6215469613259669,x08,42
toxcast,70,auc,0.6949708454810496,0.5688509021842355,x08,42
toxcast,71,auc,0.6222619822164389,0.6642889492753623,x08,42
toxcast,72,auc,0.5786384976525821,0.7147410358565737,x08,42
toxcast,73,auc,0.4962264150943396,0.7677165354330708,x08,42
toxcast,74,auc,nan,0.23137254901960785,x08,42
toxcast,75,auc,0.6357321652065081,0.6933514246947082,x08,42
toxcast,76,auc,0.6318938605619147,0.6216065865598576,x08,42
toxcast,77,auc,0.5686431623931624,0.6130081300813008,x08,42
toxcast,78,auc,0.6065922381711856,0.5590301003344481,x08,42
toxcast,79,auc,0.7398753894080997,0.9313725490196079,x08,42
toxcast,80,auc,0.7405797101449275,0.6693227091633466,x08,42
toxcast,81,auc,0.5306603773584906,0.285,x08,42
toxcast,82,auc,0.5505529225908373,0.5826502732240437,x08,42
toxcast,83,auc,0.7186468646864687,0.5180905695611578,x08,42
toxcast,84,auc,0.6466981132075472,0.27058823529411763,x08,42
toxcast,85,auc,0.6775265957446809,0.5819095477386935,x08,42
toxcast,86,auc,0.46956521739130436,0.5495361781076067,x08,42
toxcast,87,auc,0.5872827804107424,0.26476377952755903,x08,42
toxcast,88,auc,0.829225352112676,0.4650856389986825,x08,42
toxcast,89,auc,0.5258084577114428,0.5405982905982906,x08,42
toxcast,90,auc,0.5872937293729373,0.6227864583333333,x08,42
toxcast,91,auc,0.7796208530805687,0.6738382099827883,x08,42
toxcast,92,auc,0.3372093023255814,0.2728174603174603,x08,42
toxcast,93,auc,0.6962875197472354,0.7862903225806451,x08,42
toxcast,94,auc,0.6815622800844475,0.49483140536549347,x08,42
toxcast,95,auc,0.608712715855573,0.5192672998643147,x08,42
toxcast,96,auc,0.5193661971830986,0.8111553784860558,x08,42
toxcast,97,auc,0.6802325581395349,0.5089285714285714,x08,42
toxcast,98,auc,0.6531332744924978,0.4826108870967742,x08,42
toxcast,99,auc,0.6226525821596244,0.5619235836627141,x08,42
toxcast,100,auc,0.7725118483412322,0.6300813008130082,x08,42
toxcast,101,auc,0.5813813813813814,0.5321428571428571,x08,42
toxcast,102,auc,0.5572822822822823,0.5755050505050505,x08,42
toxcast,103,auc,0.660436137071651,0.710204081632653,x08,42
toxcast,104,auc,0.6476107226107226,0.4875,x08,42
toxcast,105,auc,0.5268867924528302,nan,x08,42
toxcast,106,auc,0.5834905660377359,0.5690524193548387,x08,42
toxcast,107,auc,0.6319727891156462,0.5196379781420765,x08,42
toxcast,108,auc,0.7383720930232558,0.17058823529411765,x08,42
toxcast,109,auc,0.6302816901408451,0.5514002732240437,x08,42
toxcast,110,auc,0.656831983805668,0.5717662088789525,x08,42
toxcast,111,auc,0.6108490566037735,0.5392156862745098,x08,42
toxcast,112,auc,0.6217948717948718,0.5915429599640126,x08,42
toxcast,113,auc,0.6100478468899522,0.5136088709677419,x08,42
toxcast,114,auc,0.9212962962962963,0.7254901960784313,x08,42
toxcast,115,auc,0.6082535885167464,0.5375494071146245,x08,42
toxcast,116,auc,0.7515797788309637,0.5872509960159362,x08,42
toxcast,117,auc,0.636150234741784,0.3310756972111554,x08,42
toxcast,118,auc,0.4511627906976744,0.49206349206349204,x08,42
toxcast,119,auc,0.5462264150943397,0.06470588235294118,x08,42
toxcast,120,auc,0.6054421768707483,0.5987021857923497,x08,42
toxcast,121,auc,0.629245283018868,0.6358565737051792,x08,42
toxcast,122,auc,0.8830188679245283,0.689484126984127,x08,42
toxcast,123,auc,0.5231654228855721,0.5292950513538749,x08,42
toxcast,124,auc,0.6327751196172249,0.6113333333333333,x08,42
toxcast,125,auc,0.5768296912937911,0.5567801339285714,x08,42
toxcast,126,auc,0.705,0.5915745129015271,x08,42
toxcast,127,auc,0.5835294117647059,0.5001582779360557,x08,42
toxcast,128,auc,0.7021116138763197,0.5524351558126516,x08,42
toxcast,129,auc,0.7397314375987362,0.6185335132703553,x08,42
toxcast,130,auc,0.6234693877551021,0.4868247694334651,x08,42
toxcast,131,auc,0.6934615384615385,0.5839106284715722,x08,42
toxcast,132,auc,0.6811320754716981,0.47167325428194995,x08,42
toxcast,133,auc,0.5606966924700915,0.5853090172239108,x08,42
toxcast,134,auc,0.5751173708920188,0.8021653543307087,x08,42
toxcast,135,auc,0.6742248062015503,0.5663861278386418,x08,42
toxcast,136,auc,0.7800925925925926,0.49950396825396826,x08,42
toxcast,137,auc,0.6777163904235728,0.6181419457735248,x08,42
toxcast,138,auc,0.6109154929577465,0.8129960317460317,x08,42
toxcast,139,auc,0.6517722473604827,0.5353596757852077,x08,42
toxcast,140,auc,0.7669826224328594,0.48725099601593624,x08,42
toxcast,141,auc,0.7041440899056793,0.6649815889658616,x08,42
toxcast,142,auc,0.6828502415458937,0.46530612244897956,x08,42
toxcast,143,auc,0.7004982320797172,0.6108656901495776,x08,42
toxcast,144,auc,0.6323763955342903,0.6134868421052632,x08,42
toxcast,145,auc,0.6338638373121132,0.6896563097829672,x08,42
toxcast,146,auc,0.8593023255813953,0.25393700787401574,x08,42
toxcast,147,auc,0.6610838779956427,0.7148505603985056,x08,42
toxcast,148,auc,0.6324324324324324,0.5931534434152235,x08,42
toxcast,149,auc,0.6758314436885865,0.6211414612480568,x08,42
toxcast,150,auc,0.7401315789473685,0.5428254984001969,x08,42
toxcast,151,auc,0.5964705882352941,0.5955729166666667,x08,42
toxcast,152,auc,0.5837209302325581,0.3772908366533865,x08,42
toxcast,153,auc,0.6875987361769352,0.49633333333333335,x08,42
toxcast,154,auc,0.8702153110047847,0.5362123256860098,x08,42
toxcast,155,auc,0.6429245283018868,0.24901960784313726,x08,42
toxcast,156,auc,0.7171114599686028,0.6091644204851752,x08,42
toxcast,157,auc,0.6405797101449275,0.5231075697211155,x08,42
toxcast,158,auc,0.7546728971962616,0.21541501976284586,x08,42
toxcast,159,auc,0.33488372093023255,0.1784313725490196,x08,42
toxcast,160,auc,0.8449074074074074,0.7962598425196851,x08,42
toxcast,161,auc,0.6364850427350427,0.45982142857142855,x08,42
toxcast,162,auc,0.6441548183254344,0.628,x08,42
toxcast,163,auc,0.7487160674981658,0.5879793510324484,x08,42
toxcast,164,auc,0.6672535211267606,0.2766798418972332,x08,42
toxcast,165,auc,0.6996313164172631,0.699887860947575,x08,42
toxcast,166,auc,0.688301282051282,0.39758812615955474,x08,42
toxcast,167,auc,0.3883720930232558,0.6270916334661355,x08,42
toxcast,168,auc,0.9490740740740741,0.37681159420289856,x08,42
toxcast,169,auc,0.7037297677691766,0.5803699712643678,x08,42
toxcast,170,auc,nan,0.29051383399209485,x08,42
toxcast,171,auc,0.5721471471471471,0.5418980624460077,x08,42
toxcast,172,auc,0.5379784688995215,0.45447154471544715,x08,42
toxcast,173,auc,0.7042575650950035,0.6031420765027322,x08,42
toxcast,174,auc,0.38321596244131456,0.47539370078740156,x08,42
toxcast,175,auc,0.6829768270944742,0.6130050505050505,x08,42
toxcast,176,auc,0.6711114030478192,0.6427752799083135,x08,42
toxcast,177,auc,0.8255451713395638,0.3248031496062992,x08,42
toxcast,178,auc,0.5669856459330144,0.44916779127305445,x08,42
toxcast,179,auc,0.6291344123856439,0.577710233029382,x08,42
toxcast,180,auc,0.7140600315955766,0.699601593625498,x08,42
toxcast,181,auc,0.755868544600939,0.5875,x08,42
toxcast,182,auc,0.7414330218068536,nan,x08,42
toxcast,183,auc,0.6984195402298851,0.6676071888609458,x08,42
toxcast,184,auc,0.8220930232558139,0.3956692913385827,x08,42
toxcast,185,auc,0.7609034267912772,0.5906666666666667,x08,42
toxcast,186,auc,0.6570411392405063,0.7719907407407407,x08,42
toxcast,187,auc,0.5254629629629629,0.375,x08,42
toxcast,188,auc,0.684445612191277,0.5970893141945773,x08,42
toxcast,189,auc,0.66600790513834,0.5730974632843792,x08,42
toxcast,190,auc,0.5288617886178861,0.6024096385542169,x08,42
toxcast,191,auc,0.5141015310233682,0.5224064925899788,x08,42
toxcast,192,auc,0.5196808510638298,0.523886827458256,x08,42
toxcast,193,auc,0.5875613747954174,0.5491496598639456,x08,42
toxcast,194,auc,0.5510610079575596,0.5390374331550802,x08,42
toxcast,195,auc,0.623951182303585,0.5055258467023173,x08,42
toxcast,196,auc,0.6278985507246376,0.5907960199004975,x08,42
toxcast,197,auc,0.6701048951048951,0.5613790970933829,x08,42
toxcast,198,auc,0.6244588744588745,0.5058507273877293,x08,42
toxcast,199,auc,0.47694174757281554,0.5864978902953587,x08,42
toxcast,200,auc,0.6788659793814433,0.5466849148418491,x08,42
toxcast,201,auc,0.5222222222222223,0.5420344682639765,x08,42
toxcast,202,auc,0.7794117647058824,0.6948099415204678,x08,42
toxcast,203,auc,0.5286144578313253,0.5259103641456583,x08,42
toxcast,204,auc,0.5027027027027027,0.566295025728988,x08,42
toxcast,205,auc,0.562206572769953,0.503125,x08,42
toxcast,206,auc,0.4525,0.5480225988700564,x08,42
toxcast,207,auc,0.5058420628525383,0.5487244897959184,x08,42
toxcast,208,auc,0.41944444444444445,0.4443877551020408,x08,42
toxcast,209,auc,0.7,0.5292207792207793,x08,42
toxcast,210,auc,0.5678794992175273,0.5929025778372949,x08,42
toxcast,211,auc,0.5640916808149405,0.5054888507718697,x08,42
toxcast,212,auc,0.5328947368421053,0.571764705882353,x08,42
toxcast,213,auc,0.5278013582342954,0.4577540106951872,x08,42
toxcast,214,auc,0.7523809523809524,0.44025157232704404,x08,42
toxcast,215,auc,0.5704166666666667,0.5713696369636964,x08,42
toxcast,216,auc,0.4901315789473684,0.5198008337193145,x08,42
toxcast,217,auc,0.6381950040290089,0.5627205363443896,x08,42
toxcast,218,auc,0.625,0.6960257787325457,x08,42
toxcast,219,auc,0.5025362318840579,0.5827941176470588,x08,42
toxcast,220,auc,0.7798245614035088,0.5955882352941176,x08,42
toxcast,221,auc,0.5697560975609756,0.5741150442477876,x08,42
toxcast,222,auc,0.6285892634207241,0.6131519274376417,x08,42
toxcast,223,auc,0.6218390804597701,0.5545058139534884,x08,42
toxcast,224,auc,0.585632183908046,0.6167140151515151,x08,42
toxcast,225,auc,0.6367127496159755,0.6216085271317829,x08,42
toxcast,226,auc,0.595873786407767,0.8407172995780591,x08,42
toxcast,227,auc,0.6291208791208791,0.6299586776859504,x08,42
toxcast,228,auc,0.6281609195402299,0.6112537441163886,x08,42
toxcast,229,auc,0.6304945054945055,0.6024436090225563,x08,42
toxcast,230,auc,0.5676470588235294,0.6066790352504638,x08,42
toxcast,231,auc,0.6681669394435352,0.6797385620915033,x08,42
toxcast,232,auc,0.5583333333333333,0.47810333963453056,x08,42
toxcast,233,auc,0.7201754385964912,0.859086491739553,x08,42
toxcast,234,auc,0.5679214402618658,0.6214640198511167,x08,42
toxcast,235,auc,0.8766025641025641,0.46178343949044587,x08,42
toxcast,236,auc,0.5310457516339869,0.5432054924242424,x08,42
toxcast,237,auc,0.42839805825242716,0.7714968152866242,x08,42
toxcast,238,auc,0.5824561403508772,0.6495726495726496,x08,42
toxcast,239,auc,0.5740143369175628,0.5438184663536776,x08,42
toxcast,240,auc,0.7830188679245284,nan,x08,42
