task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.6962885856628418,1.5549629926681519,x07,45
freesolv,0,rmse,5.334721565246582,3.983949899673462,x07,45
lipo,0,rmse,0.9149876236915588,0.8721603751182556,x07,45
qm7dft,0,mae,127.60128021240234,155.4064178466797,x07,45
qm8dft,0,mae,0.01617608033120632,0.01445537619292736,x07,45
qm8dft,1,mae,0.014761481434106827,0.014229358173906803,x07,45
qm8dft,2,mae,0.020659897476434708,0.025142217054963112,x07,45
qm8dft,3,mae,0.045888274908065796,0.04411758482456207,x07,45
qm8dft,4,mae,0.016310259699821472,0.014573058113455772,x07,45
qm8dft,5,mae,0.015532568097114563,0.015084832906723022,x07,45
qm8dft,6,mae,0.01591675914824009,0.02212037332355976,x07,45
qm8dft,7,mae,0.03415599837899208,0.036556318402290344,x07,45
qm8dft,8,mae,0.01559577789157629,0.013892550952732563,x07,45
qm8dft,9,mae,0.014182107523083687,0.013735266402363777,x07,45
qm8dft,10,mae,0.019750794395804405,0.0256325863301754,x07,45
qm8dft,11,mae,0.0378023236989975,0.041126806288957596,x07,45
qm9dft,0,mae,0.008618415333330631,0.009427567012608051,x07,45
qm9dft,1,mae,0.011021352373063564,0.013183478266000748,x07,45
qm9dft,2,mae,0.012814715504646301,0.014988034963607788,x07,45
