task,target_index,metric,valid,test,config_id,seed
bbbp,0,auc,0.9344817285671612,0.6707175925925926,t10,42
bace,0,auc,0.7042124542124543,0.796904886106764,t10,42
clintox,0,auc,0.9370629370629371,0.8505195843325339,t10,42
clintox,1,auc,0.926056338028169,0.8739130434782608,t10,42
tox21,0,auc,0.8013136288998358,0.7659711964549483,t10,42
tox21,1,auc,0.762126245847176,0.8714154972544235,t10,42
tox21,2,auc,0.7683298419348695,0.7669700937737602,t10,42
tox21,3,auc,0.7912533605265597,0.701844461748102,t10,42
tox21,4,auc,0.6684325904274754,0.567763103703907,t10,42
tox21,5,auc,0.7869725738396625,0.6719336018891513,t10,42
tox21,6,auc,0.7093406593406594,0.6877506684491979,t10,42
tox21,7,auc,0.6375778816199377,0.6180918999375811,t10,42
tox21,8,auc,0.620781952012236,0.625,t10,42
tox21,9,auc,0.7236013986013986,0.6265334223483268,t10,42
tox21,10,auc,0.7287044914163558,0.6715020883054893,t10,42
tox21,11,auc,0.681219512195122,0.6835224342444559,t10,42
toxcast,0,auc,0.65,0.5946479885057471,t10,42
toxcast,1,auc,0.6784332688588007,0.5955088947214932,t10,42
toxcast,2,auc,0.5990945674044266,0.45615079365079364,t10,42
toxcast,3,auc,0.5447154471544715,0.4959349593495935,t10,42
toxcast,4,auc,0.5119617224880383,0.5369318181818182,t10,42
toxcast,5,auc,0.636969696969697,0.5278061224489796,t10,42
toxcast,6,auc,0.5195094760312151,0.4243256743256743,t10,42
toxcast,7,auc,0.6831501831501832,0.7494145199063232,t10,42
toxcast,8,auc,0.5693333333333334,0.5251060820367751,t10,42
toxcast,9,auc,0.6103896103896104,0.5982384823848238,t10,42
toxcast,10,auc,0.6891348088531187,0.5603846153846154,t10,42
toxcast,11,auc,0.7528571428571429,0.6172248803827751,t10,42
toxcast,12,auc,0.6547619047619048,0.47258064516129034,t10,42
toxcast,13,auc,0.7358722358722358,0.5640756302521008,t10,42
toxcast,14,auc,0.5632716049382716,0.45014245014245013,t10,42
toxcast,15,auc,0.7125,0.7619047619047619,t10,42
toxcast,16,auc,0.6180223285486444,0.6272551546391752,t10,42
toxcast,17,auc,0.5687960687960688,0.3707602339181287,t10,42
toxcast,18,auc,0.7418154761904762,0.5302835051546392,t10,42
toxcast,19,auc,0.6472727272727272,0.6268354430379747,t10,42
toxcast,20,auc,0.8333333333333334,0.5555555555555556,t10,42
toxcast,21,auc,0.7469879518072289,0.6463414634146342,t10,42
toxcast,22,auc,0.7259036144578314,0.33661417322834647,t10,42
toxcast,23,auc,0.6164095371669004,0.5527146464646465,t10,42
toxcast,24,auc,0.6179921773142112,0.5724867724867725,t10,42
toxcast,25,auc,0.8636363636363636,0.4787234042553192,t10,42
toxcast,26,auc,0.82,0.48266563944530044,t10,42
toxcast,27,auc,0.7232905982905983,0.6593301435406699,t10,42
toxcast,28,auc,0.6674958540630183,0.5311173974540311,t10,42
toxcast,29,auc,0.6392307692307693,0.6151975683890577,t10,42
toxcast,30,auc,0.8222222222222222,0.5544217687074829,t10,42
