task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.6440438140211804,1.6182863458603218,c06,46
freesolv,0,rmse,5.557011936337908,4.131149753619511,c06,46
lipo,0,rmse,0.9345801814426428,0.8942834002781469,c06,46
qm7dft,0,mae,124.75795576202988,139.872908392705,c06,46
qm8dft,0,mae,0.017788860557906586,0.01633957875957698,c06,46
qm8dft,1,mae,0.015239050137282585,0.014841929357785402,c06,46
qm8dft,2,mae,0.021289988602355207,0.024935286513337523,c06,46
qm8dft,3,mae,0.0465742645846577,0.04482551398256645,c06,46
qm8dft,4,mae,0.018413622785789292,0.01659666598071544,c06,46
qm8dft,5,mae,0.016334642121065415,0.015691338576973347,c06,46
qm8dft,6,mae,0.01580473287628314,0.022169842984597666,c06,46
qm8dft,7,mae,0.03488427999971271,0.03737740563268685,c06,46
qm8dft,8,mae,0.017099201260522078,0.015504542430926641,c06,46
qm8dft,9,mae,0.014653403449498323,0.014403179710125566,c06,46
qm8dft,10,mae,0.020309859235202468,0.026127535109175187,c06,46
qm8dft,11,mae,0.037609344334421216,0.0408454416016278,c06,46
qm9dft,0,mae,0.009541426326240913,0.010247753534892236,c06,46
qm9dft,1,mae,0.013073640633099914,0.015225324100887061,c06,46
qm9dft,2,mae,0.014980352192218617,0.017094137818173944,c06,46
