task,target_index,metric,valid,test,config_id,seed
bbbp,0,auc,0.9429453350592453,0.6870659722222222,t05,42
bace,0,auc,0.6945054945054945,0.7942966440619023,t05,42
clintox,0,auc,0.9370629370629371,0.8729016786570744,t05,42
clintox,1,auc,0.9307511737089202,0.8724637681159421,t05,42
tox21,0,auc,0.7942230183609494,0.7534158050221565,t05,42
tox21,1,auc,0.7584717607973422,0.835875533862111,t05,42
tox21,2,auc,0.7590829260035126,0.7562832643406269,t05,42
tox21,3,auc,0.8090989153610828,0.693133151644929,t05,42
tox21,4,auc,0.6656923639020825,0.5335108865764256,t05,42
tox21,5,auc,0.7563027426160338,0.6366509237394082,t05,42
tox21,6,auc,0.7233821733821734,0.6806483957219251,t05,42
tox21,7,auc,0.6378764278296989,0.6407427858068853,t05,42
tox21,8,auc,0.6271866934327502,0.6378779887482419,t05,42
tox21,9,auc,0.7016171328671329,0.6422223149461738,t05,42
tox21,10,auc,0.7299696791222215,0.6735406722354813,t05,42
tox21,11,auc,0.6589198606271777,0.6546673543063435,t05,42
toxcast,0,auc,0.6207236842105263,0.5845905172413793,t05,42
toxcast,1,auc,0.695357833655706,0.5653251676873724,t05,42
toxcast,2,auc,0.6096579476861167,0.43293650793650795,t05,42
toxcast,3,auc,0.6097560975609756,0.592140921409214,t05,42
toxcast,4,auc,0.532695374800638,0.5154671717171717,t05,42
toxcast,5,auc,0.6078787878787879,0.5122448979591837,t05,42
toxcast,6,auc,0.5476588628762542,0.45317182817182816,t05,42
toxcast,7,auc,0.6593406593406593,0.5995316159250585,t05,42
toxcast,8,auc,0.608,0.4667609618104668,t05,42
toxcast,9,auc,0.6363636363636364,0.5386178861788617,t05,42
toxcast,10,auc,0.6941649899396378,0.5480769230769231,t05,42
toxcast,11,auc,0.7547619047619047,0.5961722488038278,t05,42
toxcast,12,auc,0.6785714285714286,0.44193548387096776,t05,42
toxcast,13,auc,0.6756756756756757,0.6617647058823529,t05,42
toxcast,14,auc,0.5601851851851852,0.4551282051282051,t05,42
toxcast,15,auc,0.8375,0.6428571428571429,t05,42
toxcast,16,auc,0.5598086124401914,0.5428479381443299,t05,42
toxcast,17,auc,0.5823095823095823,0.5210526315789473,t05,42
toxcast,18,auc,0.6956845238095238,0.5711984536082474,t05,42
toxcast,19,auc,0.6266666666666667,0.610126582278481,t05,42
toxcast,20,auc,0.9259259259259259,0.5691056910569106,t05,42
toxcast,21,auc,0.7650602409638554,0.6124661246612466,t05,42
toxcast,22,auc,0.7409638554216867,0.29133858267716534,t05,42
toxcast,23,auc,0.6535764375876578,0.6022727272727273,t05,42
toxcast,24,auc,0.6059322033898306,0.5235449735449735,t05,42
toxcast,25,auc,0.8409090909090909,0.5425531914893617,t05,42
toxcast,26,auc,0.845,0.4957627118644068,t05,42
toxcast,27,auc,0.6816239316239316,0.6148325358851675,t05,42
toxcast,28,auc,0.6276948590381426,0.571958981612447,t05,42
toxcast,29,auc,0.5869230769230769,0.44148936170212766,t05,42
toxcast,30,auc,0.8148148148148148,0.5782312925170068,t05,42
toxcast,31,auc,0.7592592592592593,0.5987179487179487,t05,42
toxcast,32,auc,0.890625,0.5825358851674641,t05,42
toxcast,33,auc,0.8631578947368421,0.3769230769230769,t05,42
toxcast,34,auc,0.8821428571428571,0.5167464114832536,t05,42
toxcast,35,auc,0.7518518518518519,0.7284688995215312,t05,42
toxcast,36,auc,0.7185185185185186,0.5968468468468469,t05,42
toxcast,37,auc,0.7857142857142857,0.5119617224880383,t05,42
toxcast,38,auc,0.6015625,0.7972222222222223,t05,42
toxcast,39,auc,0.828125,0.3130630630630631,t05,42
toxcast,40,auc,0.7142857142857143,0.42777777777777776,t05,42
toxcast,41,auc,0.9318181818181818,0.6744186046511628,t05,42
toxcast,42,auc,0.8210526315789474,0.5523255813953488,t05,42
toxcast,43,auc,0.9318181818181818,0.6521739130434783,t05,42
toxcast,44,auc,0.9,0.34444444444444444,t05,42
toxcast,45,auc,0.6894557823129251,0.7184979838709677,t05,42
toxcast,46,auc,0.6487390350877194,0.5339911485162881,t05,42
toxcast,47,auc,0.6993654822335026,0.5163276730733346,t05,42
toxcast,48,auc,0.8160377358490566,0.9862204724409449,t05,42
toxcast,49,auc,0.49765258215962443,0.12598425196850394,t05,42
toxcast,50,auc,0.9501557632398754,0.6135458167330677,t05,42
toxcast,51,auc,0.6466817496229261,0.5288254310344828,t05,42
toxcast,52,auc,0.7148526077097506,0.7065048543689321,t05,42
toxcast,53,auc,0.6988636363636364,0.6153846153846154,t05,42
toxcast,54,auc,0.6546999653139092,0.6041611566604954,t05,42
toxcast,55,auc,0.6452991452991453,0.7831592276036721,t05,42
toxcast,56,auc,0.6484741784037559,0.45976095617529883,t05,42
toxcast,57,auc,0.6347642505277973,0.4771174863387978,t05,42
toxcast,58,auc,0.6229977116704806,0.6119472789115646,t05,42
toxcast,59,auc,0.7481132075471698,0.6719367588932806,t05,42
toxcast,60,auc,0.7454908081859174,0.6742727019239706,t05,42
toxcast,61,auc,0.7364734299516909,0.4033333333333333,t05,42
toxcast,62,auc,0.6620250431778929,0.6806076276664512,t05,42
toxcast,63,auc,0.6208473310936917,0.6302295644711435,t05,42
toxcast,64,auc,0.6632653061224489,0.628968253968254,t05,42
toxcast,65,auc,0.6280528052805281,0.5252032520325203,t05,42
toxcast,66,auc,0.6156781130766562,0.5709230033476805,t05,42
toxcast,67,auc,0.5863821138211383,0.551410170997113,t05,42
toxcast,68,auc,0.7890995260663507,0.7266865079365079,t05,42
toxcast,69,auc,0.6789965986394558,0.603646408839779,t05,42
toxcast,70,auc,0.614067055393586,0.49018676796454574,t05,42
toxcast,71,auc,0.5963456950769898,0.5805027173913043,t05,42
toxcast,72,auc,0.659037558685446,0.5087649402390438,t05,42
toxcast,73,auc,0.6797169811320755,0.687007874015748,t05,42
toxcast,74,auc,nan,0.22941176470588234,t05,42
toxcast,75,auc,0.6832916145181477,0.6417910447761194,t05,42
toxcast,76,auc,0.5827263267429761,0.4892078326657766,t05,42
toxcast,77,auc,0.49385683760683763,0.5144308943089431,t05,42
toxcast,78,auc,0.61217437533227,0.5090301003344482,t05,42
toxcast,79,auc,0.5264797507788161,0.9568627450980393,t05,42
toxcast,80,auc,0.6210144927536232,0.4191235059760956,t05,42
toxcast,81,auc,0.4207547169811321,0.32766666666666666,t05,42
toxcast,82,auc,0.617693522906793,0.5286885245901639,t05,42
toxcast,83,auc,0.5349834983498349,0.5056022408963585,t05,42
