task,target_index,metric,valid,test,config_id,seed
bbbp,0,auc,0.9413521856019118,0.6807002314814815,t04,42
bace,0,auc,0.7194139194139194,0.7922100504260129,t04,42
clintox,0,auc,0.9300699300699301,0.8097521982414069,t04,42
clintox,1,auc,0.9553990610328639,0.8478260869565217,t04,42
tox21,0,auc,0.7831517141861969,0.7215195716395865,t04,42
tox21,1,auc,0.7660465116279069,0.8376296522269676,t04,42
tox21,2,auc,0.7708796208129668,0.7590711328884008,t04,42
tox21,3,auc,0.8022388059701493,0.7205810784504575,t04,42
tox21,4,auc,0.6627846790890269,0.5882732489497817,t04,42
tox21,5,auc,0.7513713080168777,0.6917627448256702,t04,42
tox21,6,auc,0.6951159951159951,0.6851604278074866,t04,42
tox21,7,auc,0.6308151609553478,0.5978417438901426,t04,42
tox21,8,auc,0.6261351687219195,0.6618758790436006,t04,42
tox21,9,auc,0.6985358391608392,0.6302052908286739,t04,42
tox21,10,auc,0.7264140653971163,0.6683199085123309,t04,42
tox21,11,auc,0.6499767711962834,0.6749613202681795,t04,42
toxcast,0,auc,0.6391447368421053,0.6194324712643678,t04,42
toxcast,1,auc,0.6779497098646035,0.5662000583260426,t04,42
toxcast,2,auc,0.5261569416498993,0.5424603174603174,t04,42
toxcast,3,auc,0.8455284552845529,0.7262872628726287,t04,42
toxcast,4,auc,0.507177033492823,0.5299873737373737,t04,42
toxcast,5,auc,0.7106060606060606,0.5815051020408163,t04,42
toxcast,6,auc,0.5529542920847269,0.6098901098901099,t04,42
toxcast,7,auc,0.8168498168498168,0.5526932084309133,t04,42
toxcast,8,auc,0.56,0.4946958981612447,t04,42
toxcast,9,auc,0.4675324675324675,0.505420054200542,t04,42
toxcast,10,auc,0.6871227364185111,0.5773076923076923,t04,42
toxcast,11,auc,0.68,0.6066985645933014,t04,42
toxcast,12,auc,0.7857142857142857,0.5774193548387097,t04,42
toxcast,13,auc,0.6388206388206388,0.5372899159663865,t04,42
toxcast,14,auc,0.7345679012345679,0.48646723646723644,t04,42
toxcast,15,auc,0.825,0.7040816326530612,t04,42
toxcast,16,auc,0.5645933014354066,0.676868556701031,t04,42
toxcast,17,auc,0.6074938574938575,0.5014619883040936,t04,42
toxcast,18,auc,0.7358630952380952,0.5776417525773195,t04,42
toxcast,19,auc,0.6751515151515152,0.6068354430379747,t04,42
toxcast,20,auc,0.8827160493827161,0.5867208672086721,t04,42
toxcast,21,auc,0.8493975903614458,0.4959349593495935,t04,42
toxcast,22,auc,0.9457831325301205,0.4507874015748031,t04,42
toxcast,23,auc,0.6535764375876578,0.5861742424242424,t04,42
toxcast,24,auc,0.6479791395045632,0.5306878306878307,t04,42
toxcast,25,auc,0.75,0.8031914893617021,t04,42
toxcast,26,auc,0.79,0.6710323574730355,t04,42
toxcast,27,auc,0.7430555555555556,0.5200956937799043,t04,42
toxcast,28,auc,0.6849087893864013,0.6173974540311173,t04,42
toxcast,29,auc,0.6661538461538462,0.6367781155015197,t04,42
toxcast,30,auc,0.7481481481481481,0.358843537414966,t04,42
toxcast,31,auc,0.7314814814814815,0.6384615384615384,t04,42
toxcast,32,auc,0.765625,0.4569377990430622,t04,42
toxcast,33,auc,0.7473684210526316,0.3564102564102564,t04,42
toxcast,34,auc,0.7285714285714285,0.645933014354067,t04,42
toxcast,35,auc,0.6666666666666666,0.6842105263157895,t04,42
toxcast,36,auc,0.7111111111111111,0.36824324324324326,t04,42
toxcast,37,auc,0.7607142857142857,0.47607655502392343,t04,42
toxcast,38,auc,0.59375,0.6416666666666667,t04,42
toxcast,39,auc,0.83984375,0.41216216216216217,t04,42
toxcast,40,auc,0.8412698412698413,0.28888888888888886,t04,42
toxcast,41,auc,0.6136363636363636,0.3682170542635659,t04,42
toxcast,42,auc,0.7578947368421053,0.37790697674418605,t04,42
toxcast,43,auc,0.875,0.7934782608695652,t04,42
toxcast,44,auc,0.90625,0.44166666666666665,t04,42
toxcast,45,auc,0.6146258503401361,0.4420362903225806,t04,42
toxcast,46,auc,0.6191337719298246,0.5698324022346368,t04,42
toxcast,47,auc,0.6519035532994923,0.5122224295577533,t04,42
toxcast,48,auc,0.779245283018868,0.6791338582677166,t04,42
toxcast,49,auc,0.6490610328638498,0.23622047244094488,t04,42
toxcast,50,auc,0.867601246105919,0.7250996015936255,t04,42
toxcast,51,auc,0.6515837104072398,0.6369432471264368,t04,42
toxcast,52,auc,0.6938775510204082,0.6907766990291262,t04,42
toxcast,53,auc,0.4901315789473684,0.5986071541627097,t04,42
toxcast,54,auc,0.6600763093999307,0.6456845631667107,t04,42
toxcast,55,auc,0.6487713675213675,0.7492877492877493,t04,42
toxcast,56,auc,0.5845070422535211,0.38326693227091635,t04,42
toxcast,57,auc,0.6562280084447573,0.5584016393442623,t04,42
toxcast,58,auc,0.6334223239257564,0.6146258503401361,t04,42
toxcast,59,auc,0.6613207547169812,0.8893280632411067,t04,42
toxcast,60,auc,0.758324661810614,0.6609350311367227,t04,42
toxcast,61,auc,0.5717391304347826,0.42733333333333334,t04,42
toxcast,62,auc,0.6438903281519862,0.684486102133161,t04,42
