task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.6998850107192993,1.5841699838638306,x06,42
freesolv,0,rmse,5.424314498901367,4.077752113342285,x06,42
lipo,0,rmse,0.9186303615570068,0.8618901371955872,x06,42
qm7dft,0,mae,129.54437255859375,148.5453338623047,x06,42
qm8dft,0,mae,0.015983788296580315,0.014571622014045715,x06,42
qm8dft,1,mae,0.014610487967729568,0.014150988310575485,x06,42
qm8dft,2,mae,0.02098754607141018,0.024193935096263885,x06,42
qm8dft,3,mae,0.0458567850291729,0.043457355350255966,x06,42
qm8dft,4,mae,0.016242416575551033,0.01449489500373602,x06,42
qm8dft,5,mae,0.015526339411735535,0.01489861961454153,x06,42
qm8dft,6,mae,0.015605496242642403,0.022081978619098663,x06,42
qm8dft,7,mae,0.034137923270463943,0.0366944819688797,x06,42
qm8dft,8,mae,0.015459435991942883,0.013826086185872555,x06,42
qm8dft,9,mae,0.014068853110074997,0.013521688990294933,x06,42
qm8dft,10,mae,0.019422978162765503,0.02547335810959339,x06,42
qm8dft,11,mae,0.03754550963640213,0.04055310785770416,x06,42
qm9dft,0,mae,0.008703459054231644,0.009480822831392288,x06,42
qm9dft,1,mae,0.011229991912841797,0.013294149190187454,x06,42
qm9dft,2,mae,0.012859487906098366,0.015022261068224907,x06,42
