task,target_index,metric,valid,test
bbbp,0,auc,0.9392611769391616,0.6703800154320988
bace,0,auc,0.697069597069597,0.810641627543036
clintox,0,auc,0.9342657342657342,0.8033573141486811
clintox,1,auc,0.9424882629107981,0.8159420289855073
tox21,0,auc,0.7923819475543613,0.7539697193500738
tox21,1,auc,0.7788704318936877,0.8336638194020745
tox21,2,auc,0.7689646416555577,0.7532630734138718
tox21,3,auc,0.7753082414016872,0.7148384270975278
tox21,4,auc,0.6631652661064426,0.5771807473710222
tox21,5,auc,0.7294040084388186,0.6579386025836922
tox21,6,auc,0.7241758241758242,0.6900902406417112
tox21,7,auc,0.6303997923156802,0.5980338022758919
tox21,8,auc,0.6287161839212312,0.6760284810126582
tox21,9,auc,0.6999344405594405,0.6472294083284653
tox21,10,auc,0.71555090199158,0.674908015115354
tox21,11,auc,0.6174796747967479,0.6509283135636926
toxcast,0,auc,0.5973684210526315,0.5897988505747126
toxcast,1,auc,0.6658607350096711,0.5656167979002624
toxcast,2,auc,0.5221327967806841,0.5668650793650793
toxcast,3,auc,0.8455284552845529,0.7276422764227642
toxcast,4,auc,0.5342902711323764,0.579229797979798
toxcast,5,auc,0.6590909090909091,0.5926020408163265
toxcast,6,auc,0.5613154960981048,0.6528471528471529
toxcast,7,auc,0.793040293040293,0.5901639344262295
toxcast,8,auc,0.544,0.5102545968882602
toxcast,9,auc,0.5194805194805194,0.5176151761517616
toxcast,10,auc,0.6604627766599598,0.5409615384615385
toxcast,11,auc,0.6704761904761904,0.6220095693779905
toxcast,12,auc,0.6428571428571429,0.5903225806451613
toxcast,13,auc,0.5663390663390664,0.53125
toxcast,14,auc,0.7345679012345679,0.48646723646723644
toxcast,15,auc,0.8625,0.5680272108843537
toxcast,16,auc,0.5207336523125997,0.6536726804123711
toxcast,17,auc,0.6117936117936118,0.5207602339181286
toxcast,18,auc,0.703125,0.5750644329896907
toxcast,19,auc,0.6563636363636364,0.5893670886075949
toxcast,20,auc,0.9382716049382716,0.5799457994579946
toxcast,21,auc,0.8734939759036144,0.40040650406504064
toxcast,22,auc,0.927710843373494,0.49803149606299213
toxcast,23,auc,0.6486676016830295,0.5681818181818182
toxcast,24,auc,0.651890482398957,0.5335978835978836
toxcast,25,auc,0.75,0.7925531914893617
toxcast,26,auc,0.7925,0.6409861325115562
toxcast,27,auc,0.7740384615384616,0.530622009569378
toxcast,28,auc,0.6840796019900498,0.6258840169731259
toxcast,29,auc,0.6515384615384615,0.6410334346504559
toxcast,30,auc,0.7777777777777778,0.4557823129251701
toxcast,31,auc,0.6666666666666666,0.658974358974359
toxcast,32,auc,0.8046875,0.5382775119617225
toxcast,33,auc,0.8,0.36666666666666664
toxcast,34,auc,0.7285714285714285,0.5789473684210527
toxcast,35,auc,0.674074074074074,0.6746411483253588
toxcast,36,auc,0.725925925925926,0.48423423423423423
toxcast,37,auc,0.7607142857142857,0.47607655502392343
toxcast,38,auc,0.625,0.75
toxcast,39,auc,0.83984375,0.41216216216216217
toxcast,40,auc,0.8095238095238095,0.4486111111111111
toxcast,41,auc,0.6818181818181818,0.5503875968992248
toxcast,42,auc,0.8,0.4496124031007752
toxcast,43,auc,0.7613636363636364,0.8876811594202898
toxcast,44,auc,0.90625,0.44166666666666665
toxcast,45,auc,0.6187074829931973,0.4420362903225806
toxcast,46,auc,0.6365679824561403,0.5499528404556338
toxcast,47,auc,0.6673857868020304,0.5286434036200783
toxcast,48,auc,0.7349056603773585,0.719488188976378
toxcast,49,auc,0.6725352112676056,0.12401574803149606
toxcast,50,auc,0.8021806853582555,0.7402390438247012
toxcast,51,auc,0.6666666666666666,0.5985093390804598
toxcast,52,auc,0.7023809523809523,0.707378640776699
toxcast,53,auc,0.48773923444976075,0.6270971826527382
toxcast,54,auc,0.6618106139438086,0.6410120779335273
toxcast,55,auc,0.6436965811965812,0.807534029756252
toxcast,56,auc,0.5645539906103286,0.32350597609561754
toxcast,57,auc,0.5752990851513019,0.5602800546448088
toxcast,58,auc,0.6101576404780066,0.6095238095238096
toxcast,59,auc,0.6669811320754717,0.7061923583662714
toxcast,60,auc,0.7503468609087756,0.6706478297239521
toxcast,61,auc,0.5944444444444444,0.513
toxcast,62,auc,0.643674438687392,0.6414350355526827
toxcast,63,auc,0.6000373273609556,0.5818136308374454
toxcast,64,auc,0.7401360544217687,0.5124007936507936
toxcast,65,auc,0.6518151815181518,0.4121951219512195
toxcast,66,auc,0.6310267082899758,0.7001434720229556
toxcast,67,auc,0.5546747967479675,0.5921607817010882
toxcast,68,auc,0.8167456556082149,0.7296626984126984
toxcast,69,auc,0.6415816326530612,0.6085082872928177
toxcast,70,auc,0.6473517978620019,0.5075973409306742
toxcast,71,auc,0.5988397310778573,0.6091108091787439
toxcast,72,auc,0.681924882629108,0.5613545816733068
toxcast,73,auc,0.7617924528301887,0.7322834645669292
toxcast,74,auc,nan,0.1450980392156863
toxcast,75,auc,0.6791614518147685,0.6719583898688376
toxcast,76,auc,0.5550641692681235,0.5699821984868714
toxcast,77,auc,0.5966880341880342,0.5565040650406504
toxcast,78,auc,0.5523657628920787,0.41479933110367895
toxcast,79,auc,0.7227414330218068,0.5647058823529412
toxcast,80,auc,0.5809178743961353,0.5402390438247012
toxcast,81,auc,0.5108490566037736,0.59
toxcast,82,auc,0.6706161137440758,0.48514344262295084
toxcast,83,auc,0.6432343234323432,0.5640756302521008
toxcast,84,auc,0.8089622641509434,0.6745098039215687
toxcast,85,auc,0.5731382978723404,0.6263819095477386
toxcast,86,auc,0.6620772946859903,0.5957328385899815
toxcast,87,auc,0.6500789889415481,0.36023622047244097
toxcast,88,auc,0.664906103286385,0.4308300395256917
toxcast,89,auc,0.6578047263681592,0.6436480186480187
toxcast,90,auc,0.5452145214521452,0.5526041666666667
toxcast,91,auc,0.6406003159557662,0.7280550774526678
toxcast,92,auc,0.663953488372093,0.4895833333333333
toxcast,93,auc,0.6429699842022117,0.8629032258064516
toxcast,94,auc,0.7551020408163265,0.45335958651242925
toxcast,95,auc,0.6631083202511774,0.5701040253279059
toxcast,96,auc,0.49765258215962443,0.5258964143426295
toxcast,97,auc,0.2,0.4017857142857143
toxcast,98,auc,0.6789496910856134,0.6401209677419355
toxcast,99,auc,0.6924882629107981,0.8168642951251647
toxcast,100,auc,0.7677725118483413,0.6536585365853659
toxcast,101,auc,0.6388138138138139,0.5411139455782313
toxcast,102,auc,0.5523273273273274,0.5683712121212121
toxcast,103,auc,0.6440809968847352,0.5445269016697588
toxcast,104,auc,0.6473193473193474,0.5815051020408163
toxcast,105,auc,0.684433962264151,nan
toxcast,106,auc,0.6419811320754717,0.45514112903225806
toxcast,107,auc,0.6836734693877551,0.630464480874317
toxcast,108,auc,0.5302325581395348,0.7333333333333333
toxcast,109,auc,0.6091549295774648,0.5747950819672131
toxcast,110,auc,0.6123987854251012,0.6511977004152029
toxcast,111,auc,0.5566037735849056,0.38823529411764707
toxcast,112,auc,0.5389957264957265,0.6054880791722898
toxcast,113,auc,0.5442583732057417,0.42439516129032256
toxcast,114,auc,0.9907407407407407,0.6666666666666666
toxcast,115,auc,0.5998803827751196,0.5375494071146245
toxcast,116,auc,0.7673775671406003,0.698804780876494
toxcast,117,auc,0.4970657276995305,0.3840637450199203
toxcast,118,auc,0.9255813953488372,0.4117063492063492
toxcast,119,auc,0.3886792452830189,0.13333333333333333
toxcast,120,auc,0.8258503401360544,0.4900956284153005
toxcast,121,auc,0.5783018867924529,0.7705179282868526
toxcast,122,auc,0.6358490566037736,0.6041666666666666
toxcast,123,auc,0.603389303482587,0.3661297852474323
toxcast,124,auc,0.6148325358851675,0.71
toxcast,125,auc,0.6537460978147763,0.5028599330357143
toxcast,126,auc,0.6566176470588235,0.6143759873617693
toxcast,127,auc,0.5207352941176471,0.6415004748338081
toxcast,128,auc,0.7181372549019608,0.6600111961186789
toxcast,129,auc,0.7969984202211691,0.6288798920377868
toxcast,130,auc,0.7139455782312926,0.42028985507246375
toxcast,131,auc,0.6550854700854701,0.5610684640828809
toxcast,132,auc,0.655188679245283,0.4841897233201581
toxcast,133,auc,0.5225193525686137,0.6378926038500506
toxcast,134,auc,0.6314553990610329,0.5767716535433071
toxcast,135,auc,0.7285529715762273,0.6002684466371617
toxcast,136,auc,0.8796296296296297,0.9002976190476191
toxcast,137,auc,0.6414978514426029,0.6445773524720894
toxcast,138,auc,0.5651408450704225,0.6815476190476191
toxcast,139,auc,0.6057692307692307,0.6537993920972645
toxcast,140,auc,0.7101105845181674,0.601593625498008
toxcast,141,auc,0.6818683523981537,0.6395493977407477
toxcast,142,auc,0.6814009661835749,0.6157699443413729
toxcast,143,auc,0.6986499517839923,0.7166550414632256
toxcast,144,auc,0.6422115895800107,0.6492794486215538
toxcast,145,auc,0.6374005305039788,0.6880401081865558
toxcast,146,auc,0.9302325581395349,0.5905511811023622
toxcast,147,auc,0.6328068264342774,0.6563823163138232
toxcast,148,auc,0.6394894894894895,0.6253725332259363
toxcast,149,auc,0.6192365835222978,0.6598934043970687
toxcast,150,auc,0.8516746411483254,0.5134137336943145
toxcast,151,auc,0.6779411764705883,0.5358072916666666
toxcast,152,auc,0.9046511627906977,0.548605577689243
toxcast,153,auc,0.6990521327014217,0.6106666666666667
toxcast,154,auc,0.8394138755980861,0.45951417004048584
toxcast,155,auc,0.8688679245283019,0.7647058823529411
toxcast,156,auc,0.6956828885400314,0.6455525606469003
toxcast,157,auc,0.5681159420289855,0.6685258964143427
toxcast,158,auc,0.8247663551401869,0.49341238471673254
toxcast,159,auc,0.5453488372093023,0.2196078431372549
toxcast,160,auc,0.8101851851851852,0.6614173228346457
toxcast,161,auc,0.6220619658119658,0.5749007936507936
toxcast,162,auc,0.6212480252764613,0.5866666666666667
toxcast,163,auc,0.6946991929567131,0.6255162241887906
toxcast,164,auc,0.7464788732394366,0.24176548089591568
toxcast,165,auc,0.7211559314682281,0.6710470984020185
toxcast,166,auc,0.7510683760683761,0.4397031539888683
toxcast,167,auc,0.8081395348837209,0.3557768924302789
toxcast,168,auc,0.6666666666666666,0.4163372859025033
toxcast,169,auc,0.6236805066854328,0.46057830459770116
toxcast,170,auc,nan,0.4743083003952569
toxcast,171,auc,0.6088588588588588,0.6123040849068246
toxcast,172,auc,0.5586124401913876,0.5851626016260163
toxcast,173,auc,0.6271991555242786,0.6256830601092896
toxcast,174,auc,0.642018779342723,0.5452755905511811
toxcast,175,auc,0.5936720142602495,0.6379419191919192
toxcast,176,auc,0.651602732527588,0.7025037468041965
toxcast,177,auc,0.7959501557632399,0.8011811023622047
toxcast,178,auc,0.7054425837320574,0.5411605937921727
toxcast,179,auc,0.6495425756509501,0.5130699088145897
toxcast,180,auc,0.4881516587677725,0.7641434262948207
toxcast,181,auc,0.6607981220657277,0.5065104166666666
toxcast,182,auc,0.7165109034267912,nan
toxcast,183,auc,0.6613984674329502,0.6928479420965467
toxcast,184,auc,0.7186046511627907,0.421259842519685
toxcast,185,auc,0.5342679127725857,0.7913333333333333
toxcast,186,auc,0.6637658227848101,0.5543981481481481
toxcast,187,auc,0.6805555555555556,0.5177165354330708
toxcast,188,auc,0.6219127693116132,0.6198564593301435
toxcast,189,auc,0.6594202898550725,0.5980195816644415
toxcast,190,auc,0.6231707317073171,0.4868043602983362
toxcast,191,auc,0.6603545527800161,0.5282286520818631
toxcast,192,auc,0.6028368794326241,0.5862708719851577
toxcast,193,auc,0.7315875613747954,0.45
toxcast,194,auc,0.667550839964633,0.5529411764705883
toxcast,195,auc,0.6203279938977879,0.5155971479500892
toxcast,196,auc,0.5851449275362319,0.50787728026534
toxcast,197,auc,0.6465034965034965,0.639764996907854
toxcast,198,auc,0.6179653679653679,0.5913978494623656
toxcast,199,auc,0.6905339805825242,0.27848101265822783
toxcast,200,auc,0.5525773195876289,0.5685827250608273
toxcast,201,auc,0.6025462962962963,0.5840689365279529
toxcast,202,auc,0.8117647058823529,0.5884502923976608
toxcast,203,auc,0.6824799196787149,0.4432773109243697
toxcast,204,auc,0.6071428571428571,0.5367066895368782
toxcast,205,auc,0.670774647887324,0.527724358974359
toxcast,206,auc,0.5979166666666667,0.6155699567962778
toxcast,207,auc,0.677880741337631,0.5175170068027211
toxcast,208,auc,0.593452380952381,0.5892857142857143
toxcast,209,auc,0.7619047619047619,0.6382189239332097
toxcast,210,auc,0.6666666666666666,0.5762470706394376
toxcast,211,auc,0.7073429541595926,0.5509433962264151
toxcast,212,auc,0.6049641148325359,0.5942647058823529
toxcast,213,auc,0.616723259762309,0.49010695187165776
toxcast,214,auc,0.5571428571428572,0.06761006289308176
toxcast,215,auc,0.5610416666666667,0.4633663366336634
toxcast,216,auc,0.6725478468899522,0.499536822603057
toxcast,217,auc,0.6255036261079774,0.6132674664784756
toxcast,218,auc,0.5968406593406593,0.5096670247046187
toxcast,219,auc,0.638768115942029,0.5285294117647059
toxcast,220,auc,0.643859649122807,0.5608660130718954
toxcast,221,auc,0.5392682926829269,0.5495022123893806
toxcast,222,auc,0.7056803995006242,0.4515873015873016
toxcast,223,auc,0.728735632183908,0.5176841085271318
toxcast,224,auc,0.6327586206896552,0.5916193181818182
toxcast,225,auc,0.5948540706605223,0.5358527131782945
toxcast,226,auc,0.8470873786407767,0.5907172995780591
toxcast,227,auc,0.6346153846153846,0.4895661157024793
toxcast,228,auc,0.5853448275862069,0.5581942661531879
toxcast,229,auc,0.6435439560439561,0.6060687432867884
toxcast,230,auc,0.5598039215686275,0.5616883116883117
toxcast,231,auc,0.6734860883797054,0.5531045751633987
toxcast,232,auc,0.5359649122807018,0.597511027095148
toxcast,233,auc,0.7289473684210527,0.7308066083576288
toxcast,234,auc,0.5724222585924713,0.5560794044665013
toxcast,235,auc,0.6217948717948718,0.21656050955414013
toxcast,236,auc,0.5950980392156863,0.5091145833333334
toxcast,237,auc,0.6759708737864077,0.6847133757961783
toxcast,238,auc,0.6416666666666667,0.6318958818958819
toxcast,239,auc,0.5661290322580645,0.48247261345852893
toxcast,240,auc,0.7547169811320755,nan
toxcast,241,auc,0.7304123711340206,0.581764705882353
toxcast,242,auc,0.8974358974358975,0.225
toxcast,243,auc,0.5971264367816091,0.41436531007751937
toxcast,244,auc,0.8907766990291263,0.5245454545454545
toxcast,245,auc,0.5970588235294118,0.5193358554014291
toxcast,246,auc,0.660392798690671,0.5746654501216545
toxcast,247,auc,0.7733253588516746,0.547394540942928
toxcast,248,auc,0.6335714285714286,0.5823615160349854
toxcast,249,auc,0.5844202898550724,0.4597537878787879
toxcast,250,auc,0.9669811320754716,0.8125
toxcast,251,auc,0.5937019969278033,0.5014245014245015
toxcast,252,auc,0.6325301204819277,0.5312925170068027
toxcast,253,auc,0.612037037037037,0.4951474430757745
toxcast,254,auc,0.9716981132075472,0.382051282051282
toxcast,255,auc,0.5218954248366013,0.3977777777777778
toxcast,256,auc,0.2169811320754717,0.36666666666666664
toxcast,257,auc,0.6124078624078624,0.5324420677361854
toxcast,258,auc,0.6514367816091954,0.5721003134796239
toxcast,259,auc,0.5852713178294574,0.5602222222222222
toxcast,260,auc,0.6091867469879518,0.5465028355387523
toxcast,261,auc,0.5888157894736842,0.5555831265508685
toxcast,262,auc,0.6134992458521871,0.6570137261466354
toxcast,263,auc,0.6030061892130858,0.5707070707070707
toxcast,264,auc,0.7431372549019608,0.5949367088607594
toxcast,265,auc,0.6589059674502713,0.47549019607843135
toxcast,266,auc,0.6905339805825242,0.5159235668789809
toxcast,267,auc,0.504914004914005,0.5484674329501916
toxcast,268,auc,0.6047619047619047,0.6155913978494624
toxcast,269,auc,0.7120833333333333,0.5018436578171092
toxcast,270,auc,0.6301587301587301,0.5448129851799577
toxcast,271,auc,0.602326685660019,0.6233618233618233
toxcast,272,auc,0.8149484536082474,0.6753401360544218
toxcast,273,auc,0.565068493150685,0.5345664546367593
toxcast,274,auc,0.5702461799660441,0.5939470365699874
toxcast,275,auc,0.5637254901960784,0.6177234927234927
toxcast,276,auc,0.577639751552795,0.628498727735369
toxcast,277,auc,0.8490196078431372,0.6
toxcast,278,auc,0.5841269841269842,0.5768431983385255
toxcast,279,auc,0.5451492537313433,0.5475279106858054
toxcast,280,auc,0.5559515324305061,0.5737980769230769
toxcast,281,auc,0.6465201465201466,0.5323775773195877
toxcast,282,auc,0.6477611940298508,0.631638714185884
toxcast,283,auc,0.9523809523809523,0.5006622516556292
toxcast,284,auc,0.606788710907704,0.6122448979591837
toxcast,285,auc,0.6547619047619048,0.6172185430463576
toxcast,286,auc,0.611236802413273,0.5247050147492626
toxcast,287,auc,0.6488453815261044,0.4767573696145125
toxcast,288,auc,0.7159722222222222,0.5909297052154195
toxcast,289,auc,0.6485714285714286,0.4859086491739553
toxcast,290,auc,0.6542105263157895,0.5732253086419753
toxcast,291,auc,0.6353174603174603,0.5331477732793523
toxcast,292,auc,0.6329166666666667,0.6037735849056604
