task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.6817582845687866,1.636002779006958,x03,42
freesolv,0,rmse,5.565526962280273,4.073670387268066,x03,42
lipo,0,rmse,0.9397224187850952,0.8940591812133789,x03,42
qm7dft,0,mae,128.05926513671875,151.23768615722656,x03,42
qm8dft,0,mae,0.016701556742191315,0.01500645000487566,x03,42
qm8dft,1,mae,0.01499042846262455,0.014315739274024963,x03,42
qm8dft,2,mae,0.021546386182308197,0.025475552305579185,x03,42
qm8dft,3,mae,0.046348799020051956,0.04417335242033005,x03,42
qm8dft,4,mae,0.017186777666211128,0.014826864935457706,x03,42
qm8dft,5,mae,0.016009990125894547,0.015203192830085754,x03,42
qm8dft,6,mae,0.015589181333780289,0.022719401866197586,x03,42
qm8dft,7,mae,0.03438124433159828,0.03677191585302353,x03,42
qm8dft,8,mae,0.016214564442634583,0.014284005388617516,x03,42
qm8dft,9,mae,0.014368148520588875,0.013908584602177143,x03,42
qm8dft,10,mae,0.020069940015673637,0.02650389075279236,x03,42
qm8dft,11,mae,0.03836838901042938,0.04141044244170189,x03,42
qm9dft,0,mae,0.009167288430035114,0.009861761704087257,x03,42
qm9dft,1,mae,0.01206024270504713,0.014108382165431976,x03,42
qm9dft,2,mae,0.01381398644298315,0.015707876533269882,x03,42
