task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.7220572233200073,1.5755441188812256,x07,46
freesolv,0,rmse,5.380531311035156,3.97991943359375,x07,46
lipo,0,rmse,0.9163047075271606,0.865104615688324,x07,46
qm7dft,0,mae,126.99336242675781,154.9054718017578,x07,46
qm8dft,0,mae,0.016033144667744637,0.01458811666816473,x07,46
qm8dft,1,mae,0.014470251277089119,0.01419336162507534,x07,46
qm8dft,2,mae,0.021014461293816566,0.025072481483221054,x07,46
qm8dft,3,mae,0.04609652981162071,0.043793074786663055,x07,46
qm8dft,4,mae,0.01638428121805191,0.014619599096477032,x07,46
qm8dft,5,mae,0.015394468791782856,0.015276025980710983,x07,46
qm8dft,6,mae,0.015931297093629837,0.022341720759868622,x07,46
qm8dft,7,mae,0.03458317369222641,0.03666512668132782,x07,46
qm8dft,8,mae,0.015583449974656105,0.014212891459465027,x07,46
qm8dft,9,mae,0.014105921611189842,0.01372626144438982,x07,46
qm8dft,10,mae,0.019794795662164688,0.026362929493188858,x07,46
qm8dft,11,mae,0.03795647993683815,0.04105649143457413,x07,46
qm9dft,0,mae,0.008661394007503986,0.009373880922794342,x07,46
qm9dft,1,mae,0.011302463710308075,0.013287421315908432,x07,46
qm9dft,2,mae,0.012917349115014076,0.01511841919273138,x07,46
