task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.6177587774633149,1.623513032371069,c07,42
freesolv,0,rmse,5.503011674897895,4.109013327663745,c07,42
lipo,0,rmse,0.9465991878169233,0.9000571061507988,c07,42
qm7dft,0,mae,125.53352909825483,139.23272518535157,c07,42
qm8dft,0,mae,0.017791715559271573,0.016337961870516265,c07,42
qm8dft,1,mae,0.015269179298967078,0.014921478821368928,c07,42
qm8dft,2,mae,0.02154859102185662,0.025048238578338062,c07,42
qm8dft,3,mae,0.046477164253157795,0.044444175791426545,c07,42
qm8dft,4,mae,0.01830545974889293,0.01656449255128861,c07,42
qm8dft,5,mae,0.016324274275633033,0.01591918987002897,c07,42
qm8dft,6,mae,0.015987565168615613,0.02226494880916474,c07,42
qm8dft,7,mae,0.03474805266826715,0.03741118046061889,c07,42
qm8dft,8,mae,0.01726514741566014,0.015587086053688026,c07,42
qm8dft,9,mae,0.014736981603558961,0.014347628341854208,c07,42
qm8dft,10,mae,0.020422926253251802,0.02626476258926972,c07,42
qm8dft,11,mae,0.03797723010145934,0.04121574701278932,c07,42
qm9dft,0,mae,0.009579369532188818,0.010254341209048147,c07,42
qm9dft,1,mae,0.013136158046719483,0.015267202083873273,c07,42
qm9dft,2,mae,0.015029860360483305,0.017192750999667564,c07,42
