task,target_index,metric,valid,test
toxcast,301,auc,0.7617370892018779,0.5850340136054422
toxcast,302,auc,0.6967155835080363,0.580939141180105
toxcast,303,auc,0.6839983022071308,0.5985442329227324
toxcast,304,auc,0.7274096385542169,0.5949337121212122
toxcast,305,auc,0.6753246753246753,0.5581761006289309
toxcast,306,auc,0.7180451127819549,0.5460069444444444
toxcast,307,auc,0.6691919191919192,0.4971590909090909
toxcast,308,auc,0.7407407407407407,0.621860465116279
toxcast,309,auc,0.75,0.6167846309403437
toxcast,310,auc,0.49107142857142855,0.4794188861985472
toxcast,311,auc,0.6852941176470588,0.5802083333333333
toxcast,312,auc,0.5887096774193549,0.49414519906323184
toxcast,313,auc,0.755859375,0.6073446327683616
toxcast,314,auc,0.8008658008658008,0.326984126984127
toxcast,315,auc,0.6729166666666667,0.5393586005830904
toxcast,316,auc,0.6666666666666666,0.5336538461538461
toxcast,317,auc,0.64453125,0.5263157894736842
toxcast,318,auc,0.6938775510204082,0.5769230769230769
toxcast,319,auc,0.648,0.4597826086956522
toxcast,320,auc,0.9682539682539683,0.7611111111111111
toxcast,321,auc,0.8203125,0.4777777777777778
toxcast,322,auc,0.484375,0.6098003629764065
toxcast,323,auc,0.6746031746031746,0.6460980036297641
toxcast,324,auc,0.5416666666666666,0.5336734693877551
toxcast,325,auc,0.6013986013986014,0.664983164983165
toxcast,326,auc,0.6853146853146853,0.5235690235690236
toxcast,327,auc,0.5555555555555556,0.6517094017094017
toxcast,328,auc,0.6643356643356644,0.6428571428571429
toxcast,329,auc,0.6071428571428571,0.580267558528428
toxcast,330,auc,0.7857142857142857,0.5982456140350877
toxcast,331,auc,0.7357142857142858,0.6481481481481481
toxcast,332,auc,0.9,0.6518181818181819
toxcast,333,auc,0.9206349206349206,0.41452991452991456
toxcast,334,auc,0.7592592592592593,0.6272727272727273
toxcast,335,auc,0.8809523809523809,0.590625
toxcast,336,auc,0.5368421052631579,0.4594594594594595
toxcast,337,auc,0.9545454545454546,0.6371951219512195
toxcast,338,auc,0.575,0.5387596899224806
toxcast,339,auc,0.7857142857142857,0.7309782608695652
toxcast,340,auc,0.7324561403508771,0.6280864197530864
toxcast,341,auc,0.64,0.4171875
toxcast,342,auc,0.76,0.4862068965517241
toxcast,343,auc,nan,nan
toxcast,344,auc,0.7368421052631579,0.7470355731225297
toxcast,345,auc,0.8,0.5263157894736842
toxcast,346,auc,0.36666666666666664,0.425
toxcast,347,auc,0.5714285714285714,0.61875
toxcast,348,auc,0.8333333333333334,0.9166666666666666
toxcast,349,auc,nan,0.8076923076923077
toxcast,350,auc,0.8939393939393939,0.6518375241779497
toxcast,351,auc,0.8,0.8344827586206897
toxcast,352,auc,0.6875,0.7454545454545455
toxcast,353,auc,0.625,0.8
toxcast,354,auc,0.8,nan
toxcast,355,auc,1.0,0.3
toxcast,356,auc,0.8888888888888888,0.4696969696969697
toxcast,357,auc,nan,0.625
toxcast,358,auc,0.75,0.2692307692307692
toxcast,359,auc,0.6666666666666666,0.5619834710743802
toxcast,360,auc,1.0,0.6875
toxcast,361,auc,0.85,0.6590909090909091
toxcast,362,auc,0.8333333333333334,0.5061728395061729
toxcast,363,auc,0.45,0.7
toxcast,364,auc,0.875,0.42857142857142855
toxcast,365,auc,0.8125,0.47619047619047616
toxcast,366,auc,0.9230769230769231,0.2736842105263158
toxcast,367,auc,0.6428571428571429,0.5142857142857142
