task,target_index,metric,valid,test,config_id,seed
bbbp,0,auc,0.9414517574429951,0.6710069444444444,x10,42
bace,0,auc,0.7622710622710622,0.7901234567901234,x10,42
clintox,0,auc,0.9286713286713286,0.8617106314948042,x10,42
clintox,1,auc,0.9295774647887324,0.8630434782608696,x10,42
tox21,0,auc,0.8077324973876698,0.7632939438700148,x10,42
tox21,1,auc,0.8139867109634551,0.7641854789505796,x10,42
tox21,2,auc,0.8016462472756511,0.8257370955478585,x10,42
tox21,3,auc,0.7675674422916473,0.664249562001168,x10,42
tox21,4,auc,0.665753257824869,0.6832733862332171,x10,42
tox21,5,auc,0.83167194092827,0.642589248506737,x10,42
tox21,6,auc,0.763064713064713,0.6115474598930482,x10,42
tox21,7,auc,0.7304776739356179,0.6631717064714946,x10,42
tox21,8,auc,0.6442022751171016,0.6359001406469761,x10,42
tox21,9,auc,0.7758741258741259,0.7380434782608696,x10,42
tox21,10,auc,0.7948432694195406,0.7764394391408115,x10,42
tox21,11,auc,0.7470731707317073,0.7530943785456421,x10,42
toxcast,0,auc,0.6328947368421053,0.6320941091954023,x10,42
toxcast,1,auc,0.7601547388781431,0.5758238553514144,x10,42
toxcast,2,auc,0.5030181086519114,0.46111111111111114,x10,42
toxcast,3,auc,0.6971544715447154,0.6036585365853658,x10,42
toxcast,4,auc,0.5039872408293461,0.5923295454545454,x10,42
toxcast,5,auc,0.5969696969696969,0.6119897959183673,x10,42
toxcast,6,auc,0.6379598662207357,0.5941558441558441,x10,42
toxcast,7,auc,0.5119047619047619,0.6692037470725996,x10,42
toxcast,8,auc,0.5293333333333333,0.5733734087694484,x10,42
toxcast,9,auc,0.7207792207792207,0.37262872628726285,x10,42
toxcast,10,auc,0.6690140845070423,0.6409615384615385,x10,42
toxcast,11,auc,0.6304761904761905,0.6057416267942584,x10,42
toxcast,12,auc,0.9345238095238095,0.5596774193548387,x10,42
toxcast,13,auc,0.5313267813267813,0.5467436974789915,x10,42
toxcast,14,auc,0.6172839506172839,0.5484330484330484,x10,42
toxcast,15,auc,0.675,0.5340136054421769,x10,42
toxcast,16,auc,0.6000797448165869,0.639014175257732,x10,42
toxcast,17,auc,0.49447174447174447,0.47192982456140353,x10,42
toxcast,18,auc,0.7269345238095238,0.5586340206185567,x10,42
toxcast,19,auc,0.6096969696969697,0.6212658227848101,x10,42
toxcast,20,auc,0.7654320987654321,0.714769647696477,x10,42
toxcast,21,auc,0.7650602409638554,0.18495934959349594,x10,42
toxcast,22,auc,0.8253012048192772,0.16338582677165353,x10,42
toxcast,23,auc,0.6760168302945302,0.5309343434343434,x10,42
toxcast,24,auc,0.590612777053455,0.6126984126984127,x10,42
toxcast,25,auc,0.7272727272727273,0.851063829787234,x10,42
toxcast,26,auc,0.7525,0.4903697996918336,x10,42
toxcast,27,auc,0.5657051282051282,0.539712918660287,x10,42
toxcast,28,auc,0.6509121061359867,0.527050919377652,x10,42
toxcast,29,auc,0.5884615384615385,0.6194528875379939,x10,42
toxcast,30,auc,0.6074074074074074,0.5272108843537415,x10,42
toxcast,31,auc,0.6296296296296297,0.6025641025641025,x10,42
toxcast,32,auc,0.703125,0.5717703349282297,x10,42
toxcast,33,auc,0.6789473684210526,0.55,x10,42
toxcast,34,auc,0.7071428571428572,0.5921052631578947,x10,42
toxcast,35,auc,0.8444444444444444,0.65311004784689,x10,42
toxcast,36,auc,0.7407407407407407,0.6621621621621622,x10,42
toxcast,37,auc,0.6714285714285714,0.41626794258373206,x10,42
toxcast,38,auc,0.49609375,0.5541666666666667,x10,42
toxcast,39,auc,0.6484375,0.5833333333333334,x10,42
toxcast,40,auc,0.6349206349206349,0.6111111111111112,x10,42
toxcast,41,auc,0.5909090909090909,0.4903100775193798,x10,42
toxcast,42,auc,0.5842105263157895,0.5542635658914729,x10,42
toxcast,43,auc,0.9886363636363636,0.6992753623188406,x10,42
toxcast,44,auc,0.5625,0.2861111111111111,x10,42
toxcast,45,auc,0.6428571428571429,0.5141129032258065,x10,42
toxcast,46,auc,0.6094298245614035,0.5335195530726257,x10,42
toxcast,47,auc,0.7058375634517766,0.5376002985631648,x10,42
toxcast,48,auc,0.7245283018867924,0.7145669291338582,x10,42
toxcast,49,auc,0.34507042253521125,0.3425196850393701,x10,42
toxcast,50,auc,0.9470404984423676,0.4717131474103586,x10,42
toxcast,51,auc,0.6774132730015083,0.6511314655172413,x10,42
toxcast,52,auc,0.7352607709750567,0.7168446601941748,x10,42
toxcast,53,auc,0.6034688995215312,0.7363089585311807,x10,42
toxcast,54,auc,0.6318938605619147,0.5699109583002733,x10,42
toxcast,55,auc,0.71875,0.6696739474517253,x10,42
toxcast,56,auc,0.7089201877934272,0.5565737051792828,x10,42
toxcast,57,auc,0.7461294862772695,0.5631830601092896,x10,42
toxcast,58,auc,0.65535214848716,0.5940901360544217,x10,42
toxcast,59,auc,0.5886792452830188,0.30368906455862976,x10,42
toxcast,60,auc,0.7155740548040236,0.6592620131982526,x10,42
toxcast,61,auc,0.6082125603864734,0.6386666666666667,x10,42
toxcast,62,auc,0.6775690846286702,0.6058177117000646,x10,42
toxcast,63,auc,0.6642403882045539,0.5767717943216764,x10,42
toxcast,64,auc,0.8387755102040816,0.5446428571428571,x10,42
toxcast,65,auc,0.6275577557755776,0.5008130081300813,x10,42
toxcast,66,auc,0.6311134235171696,0.6852702056432329,x10,42
toxcast,67,auc,0.7,0.6515656229180546,x10,42
toxcast,68,auc,0.7227488151658767,0.6701388888888888,x10,42
toxcast,69,auc,0.6617468415937804,0.6364272559852671,x10,42
toxcast,70,auc,0.6879251700680272,0.6202912314023425,x10,42
toxcast,71,auc,0.6382563435263501,0.5685386473429952,x10,42
toxcast,72,auc,0.5305164319248826,0.4756972111553785,x10,42
toxcast,73,auc,0.6457547169811321,0.8631889763779528,x10,42
toxcast,74,auc,nan,0.2607843137254902,x10,42
toxcast,75,auc,0.6725281602002503,0.6551334237901402,x10,42
toxcast,76,auc,0.5420568851890392,0.5653649310191367,x10,42
toxcast,77,auc,0.6335470085470085,0.7085365853658536,x10,42
toxcast,78,auc,0.5935672514619883,0.5070234113712374,x10,42
toxcast,79,auc,0.8278816199376947,0.3392156862745098,x10,42
toxcast,80,auc,0.7004830917874396,0.6326693227091633,x10,42
toxcast,81,auc,0.5976415094339622,0.31366666666666665,x10,42
toxcast,82,auc,0.6453396524486572,0.4610655737704918,x10,42
toxcast,83,auc,0.6463696369636963,0.49988328664799253,x10,42
toxcast,84,auc,0.7,0.19607843137254902,x10,42
toxcast,85,auc,0.7037898936170213,0.6155778894472361,x10,42
toxcast,86,auc,0.5884057971014492,0.5966604823747681,x10,42
toxcast,87,auc,0.4684044233807267,0.4547244094488189,x10,42
toxcast,88,auc,0.5446009389671361,0.31225296442687744,x10,42
toxcast,89,auc,0.6759950248756219,0.5951825951825952,x10,42
toxcast,90,auc,0.6443894389438944,0.51484375,x10,42
toxcast,91,auc,0.6623222748815166,0.6632243258749283,x10,42
toxcast,92,auc,0.3627906976744186,0.3149801587301587,x10,42
toxcast,93,auc,0.764218009478673,0.6673387096774194,x10,42
toxcast,94,auc,0.7127023223082336,0.6618262367708589,x10,42
toxcast,95,auc,0.6328100470957614,0.5463138851198552,x10,42
toxcast,96,auc,0.39906103286384975,0.6454183266932271,x10,42
toxcast,97,auc,0.5174418604651163,0.314484126984127,x10,42
toxcast,98,auc,0.6743159752868491,0.43724798387096775,x10,42
toxcast,99,auc,0.573943661971831,0.7430830039525692,x10,42
toxcast,100,auc,0.7808056872037915,0.5550813008130081,x10,42
toxcast,101,auc,0.5748498498498499,0.5242772108843538,x10,42
toxcast,102,auc,0.5372372372372373,0.5363636363636364,x10,42
toxcast,103,auc,0.764797507788162,0.6348794063079778,x10,42
toxcast,104,auc,0.6474941724941725,0.53125,x10,42
toxcast,105,auc,0.6367924528301887,nan,x10,42
toxcast,106,auc,0.49575471698113205,0.5047883064516129,x10,42
toxcast,107,auc,0.7200680272108844,0.6383196721311475,x10,42
toxcast,108,auc,0.5627906976744186,0.9568627450980393,x10,42
toxcast,109,auc,0.82981220657277,0.5454234972677595,x10,42
toxcast,110,auc,0.6439777327935222,0.5711913126796551,x10,42
toxcast,111,auc,0.4849056603773585,0.2529411764705882,x10,42
toxcast,112,auc,0.7465277777777778,0.46356275303643724,x10,42
toxcast,113,auc,0.5161483253588517,0.4591733870967742,x10,42
toxcast,114,auc,0.8912037037037037,0.5568627450980392,x10,42
toxcast,115,auc,0.61872009569378,0.2766798418972332,x10,42
toxcast,116,auc,0.7586887835703001,0.5792828685258964,x10,42
toxcast,117,auc,0.806924882629108,0.5187250996015936,x10,42
toxcast,118,auc,0.8162790697674419,0.6626984126984127,x10,42
toxcast,119,auc,0.504245283018868,0.5450980392156862,x10,42
toxcast,120,auc,0.7414965986394558,0.5980191256830601,x10,42
toxcast,121,auc,0.7410377358490566,0.6593625498007968,x10,42
toxcast,122,auc,0.7905660377358491,0.6309523809523809,x10,42
toxcast,123,auc,0.5441542288557214,0.6009570494864612,x10,42
toxcast,124,auc,0.5053827751196173,0.7773333333333333,x10,42
toxcast,125,auc,0.5292230315643427,0.5362025669642857,x10,42
