task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.6303870997344343,1.5921984796802608,c04,42
freesolv,0,rmse,5.465233987347236,4.082988296645888,c04,42
lipo,0,rmse,0.9504620610821719,0.912250457073891,c04,42
qm7dft,0,mae,124.34605316838808,135.0636930783107,c04,42
qm8dft,0,mae,0.018127458505773242,0.016745542638024725,c04,42
qm8dft,1,mae,0.015486229410340465,0.015140011312781762,c04,42
qm8dft,2,mae,0.021824043255099845,0.025543951082772538,c04,42
qm8dft,3,mae,0.046742204746658446,0.044654832682995256,c04,42
qm8dft,4,mae,0.01875116071881269,0.016985611331451062,c04,42
qm8dft,5,mae,0.01658541257525355,0.01598824769078388,c04,42
qm8dft,6,mae,0.016434500598709094,0.022965071743010566,c04,42
qm8dft,7,mae,0.03543094710563297,0.03749584327470196,c04,42
qm8dft,8,mae,0.017589542696019266,0.01612166333629094,c04,42
qm8dft,9,mae,0.015024004637433391,0.01471728284674093,c04,42
qm8dft,10,mae,0.02085579632004722,0.026851921628190632,c04,42
qm8dft,11,mae,0.03830605653597653,0.0413922513261224,c04,42
qm9dft,0,mae,0.00990692205140155,0.010592509593643253,c04,42
qm9dft,1,mae,0.013898997366626942,0.016094859629391542,c04,42
qm9dft,2,mae,0.01580774547471697,0.01781749244293464,c04,42
