task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.6653120517730713,1.62363862991333,x01,42
freesolv,0,rmse,5.621715545654297,4.092514514923096,x01,42
lipo,0,rmse,0.95189368724823,0.9220976829528809,x01,42
qm7dft,0,mae,128.5236053466797,143.2924041748047,x01,42
qm8dft,0,mae,0.01819082908332348,0.016180910170078278,x01,42
qm8dft,1,mae,0.01576535776257515,0.015055404044687748,x01,42
qm8dft,2,mae,0.02211587317287922,0.025970280170440674,x01,42
qm8dft,3,mae,0.046618178486824036,0.04474632441997528,x01,42
qm8dft,4,mae,0.018988369032740593,0.01631060242652893,x01,42
qm8dft,5,mae,0.017067281529307365,0.01612125337123871,x01,42
qm8dft,6,mae,0.016754308715462685,0.023085402324795723,x01,42
qm8dft,7,mae,0.035017743706703186,0.03713423013687134,x01,42
qm8dft,8,mae,0.018172914162278175,0.015678707510232925,x01,42
qm8dft,9,mae,0.0153424721211195,0.014592723920941353,x01,42
qm8dft,10,mae,0.021228870376944542,0.027305949479341507,x01,42
qm8dft,11,mae,0.038946982473134995,0.04190549999475479,x01,42
qm9dft,0,mae,0.009840183891355991,0.010521920397877693,x01,42
qm9dft,1,mae,0.01392106432467699,0.01621244288980961,x01,42
qm9dft,2,mae,0.015921439975500107,0.017844999209046364,x01,42
