task,target_index,metric,valid,test
toxcast,171,auc,0.6102852852852853,0.490682463285203
toxcast,172,auc,0.6916866028708134,0.6365853658536585
toxcast,173,auc,0.657283603096411,0.6229508196721312
toxcast,174,auc,0.6514084507042254,0.16338582677165353
toxcast,175,auc,0.6725490196078432,0.5566287878787879
toxcast,176,auc,0.6979111928533894,0.6250991801110817
toxcast,177,auc,0.6464174454828661,0.7106299212598425
toxcast,178,auc,0.5158492822966507,0.25663517768780925
toxcast,179,auc,0.6159394792399718,0.5915906788247214
toxcast,180,auc,0.5880726698262243,0.6729083665338645
toxcast,181,auc,0.5845070422535211,0.4485677083333333
toxcast,182,auc,0.6456386292834891,nan
toxcast,183,auc,0.6038314176245211,0.6573330061951788
toxcast,184,auc,0.891860465116279,0.6259842519685039
toxcast,185,auc,0.5257009345794392,0.642
toxcast,186,auc,0.5814873417721519,0.7143518518518519
toxcast,187,auc,0.6111111111111112,0.4094488188976378
toxcast,188,auc,0.638728323699422,0.5708133971291866
toxcast,189,auc,0.6492918313570487,0.6429684023141967
toxcast,190,auc,0.5756097560975609,0.46815834767641995
toxcast,191,auc,0.6571313456889605,0.5274347212420607
toxcast,192,auc,0.5631205673758866,0.5229591836734694
toxcast,193,auc,0.6988543371522095,0.6443877551020408
toxcast,194,auc,0.5685234305923961,0.5154188948306595
toxcast,195,auc,0.5518688024408849,0.5212121212121212
toxcast,196,auc,0.677536231884058,0.6453841901603096
toxcast,197,auc,0.5802447552447553,0.5371830550401979
toxcast,198,auc,0.547979797979798,0.5184218848829855
toxcast,199,auc,0.8470873786407767,0.6856540084388185
toxcast,200,auc,0.5335051546391752,0.5053223844282239
toxcast,201,auc,0.618287037037037,0.5813366960907944
toxcast,202,auc,0.7794117647058824,0.3230994152046784
toxcast,203,auc,0.7419678714859438,0.5489195678271308
toxcast,204,auc,0.4588803088803089,0.5299313893653517
toxcast,205,auc,0.5704225352112676,0.5713141025641025
toxcast,206,auc,0.5864583333333333,0.4778996344300432
toxcast,207,auc,0.5711120064464141,0.5810374149659864
toxcast,208,auc,0.5083333333333333,0.4561224489795918
toxcast,209,auc,0.6023809523809524,0.6901669758812616
toxcast,210,auc,0.5655320813771518,0.581185135587546
toxcast,211,auc,0.7126485568760611,0.5405660377358491
toxcast,212,auc,0.506877990430622,0.6155882352941177
toxcast,213,auc,0.5265280135823429,0.6144385026737967
toxcast,214,auc,0.8285714285714286,0.3710691823899371
toxcast,215,auc,0.6158333333333333,0.5512376237623763
toxcast,216,auc,0.6396531100478469,0.5338119499768411
toxcast,217,auc,0.6158340048348107,0.577364149611856
