task,target_index,metric,valid,test,config_id,seed
bbbp,0,auc,0.9287065617843274,0.6760706018518519,t10,45
bace,0,auc,0.6886446886446886,0.8062945574682664,t10,45
clintox,0,auc,0.958041958041958,0.7086330935251799,t10,45
clintox,1,auc,0.9460093896713615,0.7768115942028986,t10,45
tox21,0,auc,0.7632482460068667,0.771602658788774,t10,45
tox21,1,auc,0.7904983388704319,0.8719493593654668,t10,45
tox21,2,auc,0.780115956748979,0.7595568978626341,t10,45
tox21,3,auc,0.8256929637526652,0.6819398481604049,t10,45
tox21,4,auc,0.6707008890512727,0.6245435325773592,t10,45
tox21,5,auc,0.7286919831223628,0.601680788998472,t10,45
tox21,6,auc,0.765995115995116,0.6202372994652406,t10,45
tox21,7,auc,0.635877466251298,0.6358693042684976,t10,45
tox21,8,auc,0.6316795717426632,0.6125615330520394,t10,45
tox21,9,auc,0.6826923076923077,0.645351748310106,t10,45
tox21,10,auc,0.7340706323757171,0.6763002187748608,t10,45
tox21,11,auc,0.6254123112659699,0.6664130995358433,t10,45
toxcast,0,auc,0.6203947368421052,0.6402658045977011,t10,45
toxcast,1,auc,0.6363636363636364,0.552930883639545,t10,45
toxcast,2,auc,0.5769617706237424,0.5662698412698413,t10,45
toxcast,3,auc,0.6869918699186992,0.4722222222222222,t10,45
toxcast,4,auc,0.5885167464114832,0.5321969696969697,t10,45
toxcast,5,auc,0.5884848484848485,0.5640306122448979,t10,45
toxcast,6,auc,0.5618729096989966,0.5254745254745254,t10,45
toxcast,7,auc,0.7655677655677655,0.5995316159250585,t10,45
toxcast,8,auc,0.5613333333333334,0.47984441301272984,t10,45
toxcast,9,auc,0.6607142857142857,0.462059620596206,t10,45
toxcast,10,auc,0.5824949698189135,0.65,t10,45
toxcast,11,auc,0.7228571428571429,0.5760765550239234,t10,45
toxcast,12,auc,0.875,0.5161290322580645,t10,45
toxcast,13,auc,0.5773955773955773,0.35189075630252103,t10,45
toxcast,14,auc,0.6666666666666666,0.3108974358974359,t10,45
toxcast,15,auc,0.625,0.685374149659864,t10,45
toxcast,16,auc,0.5733652312599681,0.6707474226804123,t10,45
toxcast,17,auc,0.6093366093366094,0.48771929824561405,t10,45
toxcast,18,auc,0.7775297619047619,0.529639175257732,t10,45
toxcast,19,auc,0.5981818181818181,0.6432911392405063,t10,45
toxcast,20,auc,0.9197530864197531,0.5691056910569106,t10,45
toxcast,21,auc,0.7469879518072289,0.41937669376693765,t10,45
toxcast,22,auc,0.7831325301204819,0.2874015748031496,t10,45
toxcast,23,auc,0.6788218793828892,0.55239898989899,t10,45
toxcast,24,auc,0.6616688396349413,0.5801587301587302,t10,45
toxcast,25,auc,0.7272727272727273,0.648936170212766,t10,45
toxcast,26,auc,0.89,0.6124807395993837,t10,45
toxcast,27,auc,0.6987179487179487,0.6492822966507177,t10,45
toxcast,28,auc,0.6956882255389718,0.5643564356435643,t10,45
toxcast,29,auc,0.6761538461538461,0.5565349544072948,t10,45
toxcast,30,auc,0.7703703703703704,0.48639455782312924,t10,45
toxcast,31,auc,0.6388888888888888,0.5230769230769231,t10,45
toxcast,32,auc,0.703125,0.5143540669856459,t10,45
toxcast,33,auc,0.8842105263157894,0.36923076923076925,t10,45
toxcast,34,auc,0.7357142857142858,0.6578947368421053,t10,45
toxcast,35,auc,0.7814814814814814,0.5992822966507177,t10,45
toxcast,36,auc,0.562962962962963,0.5630630630630631,t10,45
toxcast,37,auc,0.6285714285714286,0.4019138755980861,t10,45
toxcast,38,auc,0.5234375,0.7194444444444444,t10,45
toxcast,39,auc,0.640625,0.3490990990990991,t10,45
toxcast,40,auc,0.5873015873015873,0.3972222222222222,t10,45
toxcast,41,auc,0.8295454545454546,0.5523255813953488,t10,45
toxcast,42,auc,0.7842105263157895,0.49612403100775193,t10,45
toxcast,43,auc,0.7272727272727273,0.5398550724637681,t10,45
toxcast,44,auc,0.80625,0.48055555555555557,t10,45
toxcast,45,auc,0.5860544217687075,0.47026209677419356,t10,45
toxcast,46,auc,0.6645285087719298,0.5719364434448233,t10,45
toxcast,47,auc,0.6953045685279188,0.4978540772532189,t10,45
toxcast,48,auc,0.7084905660377359,0.8169291338582677,t10,45
toxcast,49,auc,0.7910798122065728,0.21161417322834647,t10,45
toxcast,50,auc,0.8629283489096573,0.7227091633466135,t10,45
toxcast,51,auc,0.697209653092006,0.5867456896551724,t10,45
toxcast,52,auc,0.7076719576719577,0.688252427184466,t10,45
toxcast,53,auc,0.6617822966507177,0.5428933206710984,t10,45
toxcast,54,auc,0.6226153312521678,0.6775985189103412,t10,45
toxcast,55,auc,0.6121794871794872,0.4987337765115543,t10,45
toxcast,56,auc,0.5780516431924883,0.34860557768924305,t10,45
toxcast,57,auc,0.6900070372976777,0.54474043715847,t10,45
toxcast,58,auc,0.6457538774472413,0.6305697278911565,t10,45
toxcast,59,auc,0.7603773584905661,0.88866930171278,t10,45
toxcast,60,auc,0.7468782518210197,0.6592155404777396,t10,45
toxcast,61,auc,0.6326086956521739,0.51,t10,45
