task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.6006736298055433,1.5963614160774449,c06,45
freesolv,0,rmse,5.4629196011633345,4.107528037824706,c06,45
lipo,0,rmse,0.9364998345108551,0.8960701077577357,c06,45
qm7dft,0,mae,123.48929824799855,141.7220410349789,c06,45
qm8dft,0,mae,0.017699855326131643,0.016149713621663567,c06,45
qm8dft,1,mae,0.015141730586958307,0.014988844964112135,c06,45
qm8dft,2,mae,0.02131635376098608,0.024917997350736,c06,45
qm8dft,3,mae,0.04642428147883395,0.04440116839252487,c06,45
qm8dft,4,mae,0.01818364142429948,0.016430044966379283,c06,45
qm8dft,5,mae,0.016292153669937873,0.015831717017665416,c06,45
qm8dft,6,mae,0.01601478875296256,0.022262441712892454,c06,45
qm8dft,7,mae,0.03475989185297823,0.03737246778503002,c06,45
qm8dft,8,mae,0.01719356340406246,0.015658332707795923,c06,45
qm8dft,9,mae,0.014631014947993145,0.014330215379939839,c06,45
qm8dft,10,mae,0.020448139706556547,0.026189891196064696,c06,45
qm8dft,11,mae,0.03792939848215056,0.041418504760938564,c06,45
qm9dft,0,mae,0.009535830703733044,0.010231466971112154,c06,45
qm9dft,1,mae,0.013078342760163406,0.015177468875860458,c06,45
qm9dft,2,mae,0.01497488937900443,0.017097818376957258,c06,45
