task,target_index,metric,valid,test,config_id,seed
bbbp,0,auc,0.9392611769391616,0.6882716049382716,x03,44
bace,0,auc,0.7576923076923077,0.8282907320466006,x03,44
clintox,0,auc,0.916083916083916,0.7889688249400479,x03,44
clintox,1,auc,0.960093896713615,0.8594202898550725,x03,44
tox21,0,auc,0.8258197740956361,0.7374215288035451,x03,44
tox21,1,auc,0.8451162790697675,0.8437309334960341,x03,44
tox21,2,auc,0.8002920078715166,0.8191687082875728,x03,44
tox21,3,auc,0.7768146843422639,0.6843731750048666,x03,44
tox21,4,auc,0.6866094263792474,0.6812965047637352,x03,44
tox21,5,auc,0.8242088607594936,0.6202597582997639,x03,44
tox21,6,auc,0.7426739926739927,0.5999331550802139,x03,44
tox21,7,auc,0.74932502596054,0.6937716679506933,x03,44
tox21,8,auc,0.7271771341171972,0.7138053797468354,x03,44
tox21,9,auc,0.7827797202797203,0.7115384615384616,x03,44
tox21,10,auc,0.8105926749994546,0.7854639021479713,x03,44
tox21,11,auc,0.7441463414634146,0.7527075812274369,x03,44
toxcast,0,auc,0.6572368421052631,0.6454741379310345,x03,44
toxcast,1,auc,0.7558027079303675,0.5978419364246136,x03,44
toxcast,2,auc,0.5824949698189135,0.5244047619047619,x03,44
toxcast,3,auc,0.48577235772357724,0.657859078590786,x03,44
toxcast,4,auc,0.5454545454545454,0.49242424242424243,x03,44
toxcast,5,auc,0.7096969696969697,0.5183673469387755,x03,44
toxcast,6,auc,0.6070234113712375,0.5935314685314685,x03,44
toxcast,7,auc,0.7344322344322345,0.5702576112412178,x03,44
toxcast,8,auc,0.552,0.5721357850070722,x03,44
toxcast,9,auc,0.7386363636363636,0.4051490514905149,x03,44
toxcast,10,auc,0.6649899396378269,0.6180769230769231,x03,44
toxcast,11,auc,0.6257142857142857,0.6368421052631579,x03,44
toxcast,12,auc,1.0,0.5967741935483871,x03,44
toxcast,13,auc,0.6437346437346437,0.5782563025210085,x03,44
toxcast,14,auc,0.7330246913580247,0.49572649572649574,x03,44
toxcast,15,auc,0.675,0.6326530612244898,x03,44
toxcast,16,auc,0.6311802232854864,0.6066365979381443,x03,44
toxcast,17,auc,0.4305896805896806,0.512280701754386,x03,44
toxcast,18,auc,0.671875,0.5866623711340206,x03,44
toxcast,19,auc,0.6521212121212121,0.5793670886075949,x03,44
toxcast,20,auc,0.9012345679012346,0.7547425474254743,x03,44
toxcast,21,auc,0.25903614457831325,0.4559620596205962,x03,44
toxcast,22,auc,0.8192771084337349,0.4015748031496063,x03,44
toxcast,23,auc,0.7300140252454418,0.5347222222222222,x03,44
toxcast,24,auc,0.6427640156453716,0.5796296296296296,x03,44
toxcast,25,auc,0.7954545454545454,0.7127659574468085,x03,44
toxcast,26,auc,0.7025,0.47380585516178736,x03,44
toxcast,27,auc,0.6463675213675214,0.48444976076555024,x03,44
toxcast,28,auc,0.632669983416252,0.5758486562942009,x03,44
toxcast,29,auc,0.6169230769230769,0.6291793313069909,x03,44
toxcast,30,auc,0.37037037037037035,0.6649659863945578,x03,44
toxcast,31,auc,0.5,0.4666666666666667,x03,44
toxcast,32,auc,0.56640625,0.638755980861244,x03,44
toxcast,33,auc,0.7052631578947368,0.5333333333333333,x03,44
toxcast,34,auc,0.5678571428571428,0.5406698564593302,x03,44
toxcast,35,auc,0.9037037037037037,0.5322966507177034,x03,44
toxcast,36,auc,0.6037037037037037,0.36824324324324326,x03,44
toxcast,37,auc,0.5642857142857143,0.4473684210526316,x03,44
toxcast,38,auc,0.4140625,0.7138888888888889,x03,44
toxcast,39,auc,0.7109375,0.6418918918918919,x03,44
toxcast,40,auc,0.7301587301587301,0.5888888888888889,x03,44
toxcast,41,auc,0.5227272727272727,0.689922480620155,x03,44
toxcast,42,auc,0.5947368421052631,0.5562015503875969,x03,44
toxcast,43,auc,0.9090909090909091,0.6014492753623188,x03,44
toxcast,44,auc,0.475,0.5333333333333333,x03,44
toxcast,45,auc,0.5238095238095238,0.578125,x03,44
toxcast,46,auc,0.6333333333333333,0.5475948632373213,x03,44
toxcast,47,auc,0.7050761421319797,0.5719350625116626,x03,44
toxcast,48,auc,0.7825471698113208,0.515748031496063,x03,44
toxcast,49,auc,0.48063380281690143,0.14173228346456693,x03,44
toxcast,50,auc,0.9961059190031153,0.5390438247011953,x03,44
toxcast,51,auc,0.5392156862745098,0.5597162356321839,x03,44
toxcast,52,auc,0.7609599395313681,0.7150485436893204,x03,44
toxcast,53,auc,0.71561004784689,0.5680595125039569,x03,44
toxcast,54,auc,0.6419528269164065,0.5859560962708278,x03,44
toxcast,55,auc,0.7174145299145299,0.7742956631845521,x03,44
toxcast,56,auc,0.647887323943662,0.5326693227091633,x03,44
toxcast,57,auc,0.6703026038001407,0.5969945355191257,x03,44
toxcast,58,auc,0.6530002542588355,0.6261054421768707,x03,44
toxcast,59,auc,0.7693396226415095,0.3583662714097497,x03,44
toxcast,60,auc,0.7624002774887271,0.661213867459801,x03,44
toxcast,61,auc,0.7260869565217392,0.48233333333333334,x03,44
toxcast,62,auc,0.6921416234887737,0.6147382029734971,x03,44
toxcast,63,auc,0.6970884658454647,0.5728384466852606,x03,44
toxcast,64,auc,0.6326530612244898,0.5277777777777778,x03,44
toxcast,65,auc,0.6795379537953795,0.3926829268292683,x03,44
toxcast,66,auc,0.6834894207422824,0.6256336681013869,x03,44
toxcast,67,auc,0.6865853658536586,0.6226959804574728,x03,44
toxcast,68,auc,0.7969984202211691,0.6741071428571429,x03,44
toxcast,69,auc,0.6962463556851312,0.6518968692449355,x03,44
toxcast,70,auc,0.706025267249757,0.6046217157328269,x03,44
toxcast,71,auc,0.5999240945564953,0.5942028985507246,x03,44
toxcast,72,auc,0.6161971830985915,0.6382470119521912,x03,44
toxcast,73,auc,0.5155660377358491,0.9901574803149606,x03,44
