task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.7212976217269897,1.6424793004989624,x10,42
freesolv,0,rmse,5.489233493804932,4.1007080078125,x10,42
lipo,0,rmse,0.949938178062439,0.8993427753448486,x10,42
qm7dft,0,mae,127.52278900146484,149.59396362304688,x10,42
qm8dft,0,mae,0.017332904040813446,0.015405524522066116,x10,42
qm8dft,1,mae,0.015192498452961445,0.014517759904265404,x10,42
qm8dft,2,mae,0.021861335262656212,0.025515811517834663,x10,42
qm8dft,3,mae,0.04645747318863869,0.04415196180343628,x10,42
qm8dft,4,mae,0.017619909718632698,0.015183825977146626,x10,42
qm8dft,5,mae,0.016217514872550964,0.015346530824899673,x10,42
qm8dft,6,mae,0.016057582572102547,0.022536054253578186,x10,42
qm8dft,7,mae,0.03462609648704529,0.03683947026729584,x10,42
qm8dft,8,mae,0.01695038005709648,0.01469489000737667,x10,42
qm8dft,9,mae,0.014713848941028118,0.014252793043851852,x10,42
qm8dft,10,mae,0.020494328811764717,0.026697656139731407,x10,42
qm8dft,11,mae,0.03861011564731598,0.041479650884866714,x10,42
qm9dft,0,mae,0.009375535883009434,0.01004744227975607,x10,42
qm9dft,1,mae,0.012589729391038418,0.014714986085891724,x10,42
qm9dft,2,mae,0.01449409406632185,0.01634323224425316,x10,42
