task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.6193209472794008,1.5983478633138208,c08,42
freesolv,0,rmse,5.555731574144817,4.117069682303996,c08,42
lipo,0,rmse,0.9694044317823253,0.9139011445614138,c08,42
qm7dft,0,mae,123.18688075357498,134.65339661765228,c08,42
qm8dft,0,mae,0.018389020575438716,0.016833666829576134,c08,42
qm8dft,1,mae,0.015723400796308042,0.015252505918593354,c08,42
qm8dft,2,mae,0.02212329884162326,0.025697056957247645,c08,42
qm8dft,3,mae,0.04685358231235948,0.04441055540171994,c08,42
qm8dft,4,mae,0.019036355352314023,0.017206804241889147,c08,42
qm8dft,5,mae,0.016815492552453147,0.016204614845388585,c08,42
qm8dft,6,mae,0.016878364030853393,0.02328669350335983,c08,42
qm8dft,7,mae,0.03555620540734003,0.03768748731272065,c08,42
qm8dft,8,mae,0.017914273381466974,0.016358327947263884,c08,42
qm8dft,9,mae,0.015208470315513315,0.014914824655471736,c08,42
qm8dft,10,mae,0.02115247988018705,0.027177284701120092,c08,42
qm8dft,11,mae,0.03866856863167745,0.04182651168904845,c08,42
qm9dft,0,mae,0.009998365386325222,0.010694880560017345,c08,42
qm9dft,1,mae,0.014035150254285677,0.016237031477189655,c08,42
qm9dft,2,mae,0.016140121206718008,0.01807410590006181,c08,42
