task,target_index,metric,valid,test,config_id,seed
esol,0,rmse,1.6974843740463257,1.6657850742340088,x08,42
freesolv,0,rmse,5.485804080963135,4.097350597381592,x08,42
lipo,0,rmse,0.9529463052749634,0.91070955991745,x08,42
qm7dft,0,mae,129.37461853027344,153.0107421875,x08,42
qm8dft,0,mae,0.017215372994542122,0.015449156053364277,x08,42
qm8dft,1,mae,0.015305976383388042,0.01460334938019514,x08,42
qm8dft,2,mae,0.02198518067598343,0.025907840579748154,x08,42
qm8dft,3,mae,0.0451318584382534,0.0429404117166996,x08,42
qm8dft,4,mae,0.017340177670121193,0.01516334805637598,x08,42
qm8dft,5,mae,0.016412939876317978,0.01564745418727398,x08,42
qm8dft,6,mae,0.015898529440164566,0.022240253165364265,x08,42
qm8dft,7,mae,0.03446654602885246,0.036584723740816116,x08,42
qm8dft,8,mae,0.01661583222448826,0.014702907763421535,x08,42
qm8dft,9,mae,0.014747798442840576,0.014290299266576767,x08,42
qm8dft,10,mae,0.020601598545908928,0.02600569650530815,x08,42
qm8dft,11,mae,0.038418639451265335,0.041199855506420135,x08,42
qm9dft,0,mae,0.009260538034141064,0.01001905370503664,x08,42
qm9dft,1,mae,0.012309679761528969,0.014333822764456272,x08,42
qm9dft,2,mae,0.014227337203919888,0.01623818837106228,x08,42
