task,target_index,metric,valid,test,config_id,seed
bbbp,0,auc,0.9413521856019118,0.6819058641975309,x03,46
bace,0,auc,0.7413919413919414,0.7463049904364458,x03,46
clintox,0,auc,0.9258741258741259,0.8145483613109512,x03,46
clintox,1,auc,0.9624413145539906,0.8326086956521739,x03,46
tox21,0,auc,0.827635965567,0.7695716395864106,x03,46
tox21,1,auc,0.82421926910299,0.8492983526540574,x03,46
tox21,2,auc,0.8143422416894136,0.828165920419025,x03,46
tox21,3,auc,0.7570223417076111,0.6891911621569009,x03,46
tox21,4,auc,0.7008586043112898,0.6931303368935504,x03,46
tox21,5,auc,0.8359968354430379,0.634185303514377,x03,46
tox21,6,auc,0.7460927960927961,0.6136363636363636,x03,46
tox21,7,auc,0.7569314641744548,0.6877046417565486,x03,46
tox21,8,auc,0.7278462862059076,0.712311005625879,x03,46
tox21,9,auc,0.7845716783216783,0.7020903010033445,x03,46
tox21,10,auc,0.8189690901555309,0.7866074980111376,x03,46
tox21,11,auc,0.7373170731707317,0.7609850438370294,x03,46
toxcast,0,auc,0.6944078947368421,0.6382902298850575,x03,46
toxcast,1,auc,0.7519342359767892,0.5853018372703412,x03,46
toxcast,2,auc,0.5845070422535211,0.5176587301587302,x03,46
toxcast,3,auc,0.758130081300813,0.6456639566395664,x03,46
toxcast,4,auc,0.5103668261562998,0.4602272727272727,x03,46
toxcast,5,auc,0.5575757575757576,0.5645408163265306,x03,46
toxcast,6,auc,0.6254180602006689,0.6182567432567433,x03,46
toxcast,7,auc,0.73992673992674,0.509367681498829,x03,46
toxcast,8,auc,0.546,0.5403111739745403,x03,46
toxcast,9,auc,0.7386363636363636,0.4146341463414634,x03,46
toxcast,10,auc,0.6670020120724346,0.6011538461538461,x03,46
toxcast,11,auc,0.6604761904761904,0.5330143540669856,x03,46
toxcast,12,auc,1.0,0.6290322580645161,x03,46
toxcast,13,auc,0.5945945945945946,0.5945378151260504,x03,46
toxcast,14,auc,0.5802469135802469,0.5769230769230769,x03,46
toxcast,15,auc,0.7375,0.7482993197278912,x03,46
toxcast,16,auc,0.5909090909090909,0.6407860824742269,x03,46
toxcast,17,auc,0.4656019656019656,0.4505847953216374,x03,46
toxcast,18,auc,0.6912202380952381,0.5428479381443299,x03,46
toxcast,19,auc,0.6545454545454545,0.5922784810126582,x03,46
toxcast,20,auc,0.8672839506172839,0.7113821138211383,x03,46
toxcast,21,auc,0.32228915662650603,0.30284552845528456,x03,46
toxcast,22,auc,0.5602409638554217,0.6791338582677166,x03,46
toxcast,23,auc,0.6865357643758766,0.5320391414141414,x03,46
toxcast,24,auc,0.6636245110821382,0.6335978835978836,x03,46
toxcast,25,auc,0.8409090909090909,0.7659574468085106,x03,46
toxcast,26,auc,0.7625,0.45685670261941447,x03,46
toxcast,27,auc,0.6111111111111112,0.6550239234449761,x03,46
toxcast,28,auc,0.6276948590381426,0.6304809052333805,x03,46
toxcast,29,auc,0.6376923076923077,0.6334346504559271,x03,46
toxcast,30,auc,0.4888888888888889,0.6989795918367347,x03,46
toxcast,31,auc,0.5370370370370371,0.5423076923076923,x03,46
toxcast,32,auc,0.5625,0.6483253588516746,x03,46
toxcast,33,auc,0.7052631578947368,0.5897435897435898,x03,46
toxcast,34,auc,0.7,0.5358851674641149,x03,46
toxcast,35,auc,0.8444444444444444,0.5227272727272727,x03,46
toxcast,36,auc,0.6111111111111112,0.5304054054054054,x03,46
toxcast,37,auc,0.6714285714285714,0.37200956937799046,x03,46
